curve,curve_type,fpr,tpr,auc,ci_lo,ci_hi
ENSG00000104327,single_gene,0.03333333333333333,0.24242424242424243,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.1,0.24242424242424243,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.1,0.3333333333333333,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.13333333333333333,0.3333333333333333,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.13333333333333333,0.45454545454545453,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.16666666666666666,0.45454545454545453,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.16666666666666666,0.5454545454545454,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.2,0.5454545454545454,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.2,0.5757575757575758,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.23333333333333334,0.5757575757575758,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.23333333333333334,0.6666666666666666,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.26666666666666666,0.6666666666666666,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.26666666666666666,0.7272727272727273,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.3333333333333333,0.7272727272727273,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.3333333333333333,0.7878787878787878,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.5333333333333333,0.7878787878787878,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.5333333333333333,0.8181818181818182,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.7333333333333333,0.8181818181818182,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.7333333333333333,0.8484848484848485,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.8,0.8484848484848485,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.8,0.8787878787878788,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.9,0.8787878787878788,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.9,0.9090909090909091,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.9333333333333333,0.9090909090909091,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,0.9333333333333333,0.9393939393939394,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,1.0,0.9393939393939394,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000104327,single_gene,1.0,1.0,0.709090909090909,0.5740700483091787,0.8395134164777021
ENSG00000110693,single_gene,0.0,0.0,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.0,0.030303030303030304,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.0,0.18181818181818182,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.03333333333333333,0.18181818181818182,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.03333333333333333,0.2727272727272727,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.13333333333333333,0.2727272727272727,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.13333333333333333,0.36363636363636365,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.16666666666666666,0.36363636363636365,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.16666666666666666,0.5454545454545454,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.2,0.5454545454545454,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.2,0.6060606060606061,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.26666666666666666,0.6060606060606061,0.7343434343434344,0.607049786628734,0.8551133786848072
ENSG00000110693,single_gene,0.26666666666666666,0.6363636363636364,0.7343434343434344,0.607049786628734,0.8551133786848072
