list,source,native,name,term_size,query_size,hits,domain,p_raw,p_adj,significant,genes,genes_ensg,calibrated_p
all,REAC,REAC:R-HSA-422356,Regulation of insulin secretion,37,30,2,5622,0.01632925650048582,0.29079278447574713,False,"PRKAR2A, CACNA1A","ENSG00000114302, ENSG00000141837",0.32673267326732675
all,REAC,REAC:R-HSA-3371568,Attenuation phase,7,30,1,5622,0.03677989129767676,0.29079278447574713,False,DNAJB1,ENSG00000132002,0.32673267326732675
all,REAC,REAC:R-HSA-445717,Aquaporin-mediated transport,22,30,1,5622,0.11124287728266836,0.29079278447574713,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-8848021,Signaling by PTK6,22,30,1,5622,0.11124287728266836,0.29079278447574713,False,GPNMB,ENSG00000136235,0.32673267326732675
all,REAC,REAC:R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,21,30,1,5622,0.10645689385392676,0.29079278447574713,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-111997,CaM pathway,19,30,1,5622,0.09681007453987066,0.29079278447574713,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-111933,Calmodulin induced events,19,30,1,5622,0.09681007453987066,0.29079278447574713,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-162582,Signal Transduction,889,30,9,5622,0.03727387549729083,0.29079278447574713,False,"CFLAR, SOX6, PRKAR2A, DNAJB1, GPNMB, SSTR1, SH3GL3, SCAI, TRRAP","ENSG00000003402, ENSG00000110693, ENSG00000114302, ENSG00000132002, ENSG00000136235, ENSG00000139874, ENSG00000140600, ENSG00000173611, ENSG00000196367",0.32673267326732675
all,REAC,REAC:R-HSA-264642,Acetylcholine Neurotransmitter Release Cycle,10,30,1,5622,0.05213924028376707,0.29079278447574713,False,PPFIA4,ENSG00000143847,0.32673267326732675
all,REAC,REAC:R-HSA-9700645,ALK mutants bind TKIs,8,30,1,5622,0.04192621422930092,0.29079278447574713,False,BCL11A,ENSG00000119866,0.32673267326732675
all,REAC,REAC:R-HSA-181429,Serotonin Neurotransmitter Release Cycle,13,30,1,5622,0.06726170948376482,0.29079278447574713,False,PPFIA4,ENSG00000143847,0.32673267326732675
all,REAC,REAC:0000000,REACTOME root term,3626,30,24,5622,0.05184950435864746,0.29079278447574713,False,"CFLAR, CPNE3, FUS, LGMN, CALB1, SOX6, PRKAR2A, BCL11A, DNAJB1, PLXNC1, GPNMB, SSTR1, SH3GL3, CACNA1A, PPFIA4, CNTN4, MANF, USP12, ICE1, ELOVL7, SCAI, L3MBTL1, TRRAP, GSTK1","ENSG00000003402, ENSG00000085719, ENSG00000089280, ENSG00000100600, ENSG00000104327, ENSG00000110693, ENSG00000114302, ENSG00000119866, ENSG00000132002, ENSG00000136040, ENSG00000136235, ENSG00000139874, ENSG00000140600, ENSG00000141837, ENSG00000143847, ENSG00000144619, ENSG00000145050, ENSG00000152484, ENSG00000164151, ENSG00000164181, ENSG00000173611, ENSG00000185513, ENSG00000196367, ENSG00000197448",0.32673267326732675
all,REAC,REAC:R-HSA-201681,TCF dependent signaling in response to WNT,85,30,2,5622,0.0748202497021888,0.29079278447574713,False,"SOX6, TRRAP","ENSG00000110693, ENSG00000196367",0.32673267326732675
all,REAC,REAC:R-HSA-196791,Vitamin D (calciferol) metabolism,3,30,1,5622,0.015926083411465432,0.29079278447574713,False,LGMN,ENSG00000100600,0.32673267326732675
all,REAC,REAC:R-HSA-432040,Vasopressin regulates renal water homeostasis via Aquaporins,21,30,1,5622,0.10645689385392676,0.29079278447574713,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-5689880,Ub-specific processing proteases,94,30,2,5622,0.08897609993422717,0.29079278447574713,False,"USP12, TRRAP","ENSG00000152484, ENSG00000196367",0.32673267326732675
all,REAC,REAC:R-HSA-112315,Transmission across Chemical Synapses,132,30,3,5622,0.03236481868253621,0.29079278447574713,False,"PRKAR2A, CACNA1A, PPFIA4","ENSG00000114302, ENSG00000141837, ENSG00000143847",0.32673267326732675
all,REAC,REAC:R-HSA-1679131,Trafficking and processing of endosomal TLR,4,30,1,5622,0.021180081898323593,0.29079278447574713,False,LGMN,ENSG00000100600,0.32673267326732675
all,REAC,REAC:R-HSA-75876,Synthesis of very long-chain fatty acyl-CoAs,10,30,1,5622,0.05213924028376707,0.29079278447574713,False,ELOVL7,ENSG00000164181,0.32673267326732675
all,REAC,REAC:R-HSA-75158,TRAIL  signaling,1,30,1,5622,0.005336179295624333,0.29079278447574713,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0050771,negative regulation of axonogenesis,26,30,1,5622,0.13014020189015213,0.29253005907325824,False,BCL11A,ENSG00000119866,0.32673267326732675
all,GO:BP,GO:0097106,postsynaptic density organization,26,30,1,5622,0.13014020189015213,0.29253005907325824,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,GO:BP,GO:0042551,neuron maturation,26,30,1,5622,0.13014020189015213,0.29253005907325824,False,ADGRB3,ENSG00000135298,0.32673267326732675
all,GO:BP,GO:0032922,circadian regulation of gene expression,26,30,1,5622,0.13014020189015213,0.29253005907325824,False,RBM4B,ENSG00000173914,0.32673267326732675
all,GO:BP,GO:0034331,cell junction maintenance,26,30,1,5622,0.13014020189015213,0.29253005907325824,False,ADGRB3,ENSG00000135298,0.32673267326732675
all,GO:CC,GO:0031907,microbody lumen,19,30,1,5622,0.09681007453987066,0.29308255442892256,False,GSTK1,ENSG00000197448,0.32673267326732675
all,GO:CC,GO:0005782,peroxisomal matrix,19,30,1,5622,0.09681007453987066,0.29308255442892256,False,GSTK1,ENSG00000197448,0.32673267326732675
all,GO:MF,GO:0016209,antioxidant activity,22,30,1,5622,0.11124287728266836,0.2945586046357979,False,GSTK1,ENSG00000197448,0.32673267326732675
all,GO:MF,GO:0008083,growth factor activity,22,30,1,5622,0.11124287728266836,0.2945586046357979,False,MANF,ENSG00000145050,0.32673267326732675
all,WP,WP:WP231,TNF alpha signaling,42,30,1,5622,0.2019191135989695,0.2953817071836521,False,CFLAR,ENSG00000003402,0.32673267326732675
all,WP,WP:WP5224,2q37 copy number variation syndrome,43,30,1,5622,0.2062098710527384,0.2953817071836521,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:CC,GO:0043005,neuron projection,612,30,6,5622,0.10039542264833615,0.29548592446686484,False,"ZMYND8, CALB1, DNAJB1, SSTR1, CNTN4, CALB2","ENSG00000101040, ENSG00000104327, ENSG00000132002, ENSG00000139874, ENSG00000144619, ENSG00000172137",0.32673267326732675
all,GO:CC,GO:0099572,postsynaptic specialization,210,30,3,5622,0.09977843495748819,0.29548592446686484,False,"DNAJB1, ADGRB3, SH3GL3","ENSG00000132002, ENSG00000135298, ENSG00000140600",0.32673267326732675
all,GO:CC,GO:0005615,extracellular space,915,30,8,5622,0.10161506904742863,0.29548592446686484,False,"CPNE3, LGMN, CALB1, PRKAR2A, DNAJB1, MANF, C11orf54, GSTK1","ENSG00000085719, ENSG00000100600, ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000145050, ENSG00000182919, ENSG00000197448",0.32673267326732675
all,REAC,REAC:R-HSA-9033241,Peroxisomal protein import,23,30,1,5622,0.11600407615436842,0.2980104715000144,False,GSTK1,ENSG00000197448,0.32673267326732675
all,GO:BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0032680,regulation of tumor necrosis factor production,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:1902373,negative regulation of mRNA catabolic process,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,FUS,ENSG00000089280,0.32673267326732675
all,GO:BP,GO:0032640,tumor necrosis factor production,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0043410,positive regulation of MAPK cascade,122,30,2,5622,0.1373014976447656,0.29893170474703507,False,"CFLAR, GPNMB","ENSG00000003402, ENSG00000136235",0.32673267326732675
all,GO:BP,GO:0034605,cellular response to heat,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,DNAJB1,ENSG00000132002,0.32673267326732675
all,GO:BP,GO:1903038,negative regulation of leukocyte cell-cell adhesion,27,30,1,5622,0.13480349601868957,0.29893170474703507,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0090288,negative regulation of cellular response to growth factor stimulus,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0007166,cell surface receptor signaling pathway,825,30,7,5622,0.13969588934032157,0.29893170474703507,False,"CFLAR, CPNE3, LGMN, ZMYND8, ADGRB3, PLXNC1, SSTR1","ENSG00000003402, ENSG00000085719, ENSG00000100600, ENSG00000101040, ENSG00000135298, ENSG00000136040, ENSG00000139874",0.32673267326732675
all,GO:BP,GO:0061564,axon development,241,30,3,5622,0.1355535068609514,0.29893170474703507,False,"BCL11A, PLXNC1, CNTN4","ENSG00000119866, ENSG00000136040, ENSG00000144619",0.32673267326732675
all,GO:BP,GO:0002062,chondrocyte differentiation,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:1904019,epithelial cell apoptotic process,27,30,1,5622,0.13480349601868957,0.29893170474703507,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:1901184,regulation of ERBB signaling pathway,27,30,1,5622,0.13480349601868957,0.29893170474703507,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0071616,acyl-CoA biosynthetic process,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,ELOVL7,ENSG00000164181,0.32673267326732675
all,GO:BP,GO:0072009,nephron epithelium development,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0016925,protein sumoylation,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,BCL11A,ENSG00000119866,0.32673267326732675
all,GO:BP,GO:0051252,regulation of RNA metabolic process,1135,30,9,5622,0.13386041645201469,0.29893170474703507,False,"FUS, ZMYND8, SOX6, BCL11A, DNAJB1, ICE1, SCAI, L3MBTL1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000164151, ENSG00000173611, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0060537,muscle tissue development,122,30,2,5622,0.1373014976447656,0.29893170474703507,False,"CFLAR, SOX6","ENSG00000003402, ENSG00000110693",0.32673267326732675
all,GO:BP,GO:0071706,tumor necrosis factor superfamily cytokine production,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0010657,muscle cell apoptotic process,27,30,1,5622,0.13480349601868957,0.29893170474703507,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0051489,regulation of filopodium assembly,28,30,1,5622,0.13944261936443392,0.29893170474703507,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,GO:BP,GO:0051058,negative regulation of small GTPase mediated signal transduction,27,30,1,5622,0.13480349601868957,0.29893170474703507,False,SCAI,ENSG00000173611,0.32673267326732675
all,GO:BP,GO:0008380,RNA splicing,247,30,3,5622,0.14295310457556965,0.3041255797391607,False,"FUS, RBM4B, TRRAP","ENSG00000089280, ENSG00000173914, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0040014,regulation of multicellular organism growth,29,30,1,5622,0.14405769291092418,0.3041255797391607,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0045806,negative regulation of endocytosis,29,30,1,5622,0.14405769291092418,0.3041255797391607,False,SH3GL3,ENSG00000140600,0.32673267326732675
all,GO:BP,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,29,30,1,5622,0.14405769291092418,0.3041255797391607,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,GO:BP,GO:0042129,regulation of T cell proliferation,29,30,1,5622,0.14405769291092418,0.3041255797391607,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0098869,cellular oxidant detoxification,29,30,1,5622,0.14405769291092418,0.3041255797391607,False,GSTK1,ENSG00000197448,0.32673267326732675
all,GO:BP,GO:1901699,cellular response to nitrogen compound,248,30,3,5622,0.14420003097876294,0.3041255797391607,False,"CFLAR, LGMN, CACNA1A","ENSG00000003402, ENSG00000100600, ENSG00000141837",0.32673267326732675
all,REAC,REAC:R-HSA-977225,Amyloid fiber formation,24,30,1,5622,0.12074061441394496,0.30492121267250494,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0006366,transcription by RNA polymerase II,833,30,7,5622,0.14501325671611723,0.3052127066406983,False,"FUS, ZMYND8, SOX6, BCL11A, DNAJB1, ICE1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000164151, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0048583,regulation of response to stimulus,1321,30,10,5622,0.14535779487661984,0.30531094210765486,False,"CFLAR, FUS, LGMN, ZMYND8, PRKAR2A, DNAJB1, GPNMB, MANF, SCAI, TRRAP","ENSG00000003402, ENSG00000089280, ENSG00000100600, ENSG00000101040, ENSG00000114302, ENSG00000132002, ENSG00000136235, ENSG00000145050, ENSG00000173611, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0099173,postsynapse organization,127,30,2,5622,0.14647277209848975,0.3070237042964254,False,"LGMN, ZMYND8","ENSG00000100600, ENSG00000101040",0.32673267326732675
all,GO:MF,GO:0005515,protein binding,4963,30,29,5622,0.11767724564291714,0.3072683636231726,False,"CFLAR, IBTK, CPNE3, FUS, LGMN, ZMYND8, CALB1, SOX6, PRKAR2A, BCL11A, DNAJB1, ADGRB3, PLXNC1, GPNMB, SSTR1, SH3GL3, CACNA1A, PPFIA4, CNTN4, MANF, USP12, ICE1, ELOVL7, SCAI, RBM4B, C11orf54, L3MBTL1, TRRAP, GSTK1","ENSG00000003402, ENSG00000005700, ENSG00000085719, ENSG00000089280, ENSG00000100600, ENSG00000101040, ENSG00000104327, ENSG00000110693, ENSG00000114302, ENSG00000119866, ENSG00000132002, ENSG00000135298, ENSG00000136040, ENSG00000136235, ENSG00000139874, ENSG00000140600, ENSG00000141837, ENSG00000143847, ENSG00000144619, ENSG00000145050, ENSG00000152484, ENSG00000164151, ENSG00000164181, ENSG00000173611, ENSG00000173914, ENSG00000182919, ENSG00000185513, ENSG00000196367, ENSG00000197448",0.32673267326732675
all,GO:BP,GO:0010629,negative regulation of gene expression,386,30,4,5622,0.14691264263780418,0.3073172626607129,False,"FUS, LGMN, GPNMB, L3MBTL1","ENSG00000089280, ENSG00000100600, ENSG00000136235, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:0051250,negative regulation of lymphocyte activation,30,30,1,5622,0.14864883705765627,0.3078081979476719,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0098815,modulation of excitatory postsynaptic potential,30,30,1,5622,0.14864883705765627,0.3078081979476719,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,GO:BP,GO:0007088,regulation of mitotic nuclear division,30,30,1,5622,0.14864883705765627,0.3078081979476719,False,L3MBTL1,ENSG00000185513,0.32673267326732675
all,GO:BP,GO:0048468,cell development,997,30,8,5622,0.1480945559974634,0.3078081979476719,False,"CFLAR, ZMYND8, BCL11A, ADGRB3, PLXNC1, CNTN4, MANF, L3MBTL1","ENSG00000003402, ENSG00000101040, ENSG00000119866, ENSG00000135298, ENSG00000136040, ENSG00000144619, ENSG00000145050, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:0043500,muscle adaptation,30,30,1,5622,0.14864883705765627,0.3078081979476719,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:CC,GO:0043230,extracellular organelle,795,30,7,5622,0.1207002549515536,0.31017158539875994,False,"CPNE3, LGMN, CALB1, PRKAR2A, DNAJB1, C11orf54, GSTK1","ENSG00000085719, ENSG00000100600, ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000182919, ENSG00000197448",0.32673267326732675
all,GO:CC,GO:0065010,extracellular membrane-bounded organelle,795,30,7,5622,0.1207002549515536,0.31017158539875994,False,"CPNE3, LGMN, CALB1, PRKAR2A, DNAJB1, C11orf54, GSTK1","ENSG00000085719, ENSG00000100600, ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000182919, ENSG00000197448",0.32673267326732675
all,GO:CC,GO:0070461,SAGA-type complex,23,30,1,5622,0.11600407615436842,0.31017158539875994,False,TRRAP,ENSG00000196367,0.32673267326732675
all,GO:CC,GO:0070062,extracellular exosome,783,30,7,5622,0.1135280188049659,0.31017158539875994,False,"CPNE3, LGMN, CALB1, PRKAR2A, DNAJB1, C11orf54, GSTK1","ENSG00000085719, ENSG00000100600, ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000182919, ENSG00000197448",0.32673267326732675
all,GO:CC,GO:0140168,nuclear ribonucleoprotein granule,225,30,3,5622,0.11654888088714974,0.31017158539875994,False,"BCL11A, ICE1, RBM4B","ENSG00000119866, ENSG00000164151, ENSG00000173914",0.32673267326732675
all,GO:CC,GO:1902562,H4 histone acetyltransferase complex,23,30,1,5622,0.11600407615436842,0.31017158539875994,False,TRRAP,ENSG00000196367,0.32673267326732675
all,GO:CC,GO:1903561,extracellular vesicle,795,30,7,5622,0.1207002549515536,0.31017158539875994,False,"CPNE3, LGMN, CALB1, PRKAR2A, DNAJB1, C11orf54, GSTK1","ENSG00000085719, ENSG00000100600, ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000182919, ENSG00000197448",0.32673267326732675
all,GO:CC,GO:0043198,dendritic shaft,22,30,1,5622,0.11124287728266836,0.31017158539875994,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,GO:CC,GO:0000791,euchromatin,22,30,1,5622,0.11124287728266836,0.31017158539875994,False,ICE1,ENSG00000164151,0.32673267326732675
all,GO:CC,GO:0043025,neuronal cell body,223,30,3,5622,0.11425202619028114,0.31017158539875994,False,"CALB1, DNAJB1, CACNA1A","ENSG00000104327, ENSG00000132002, ENSG00000141837",0.32673267326732675
all,GO:MF,GO:0030544,Hsp70 protein binding,24,30,1,5622,0.12074061441394496,0.31094843164139235,False,DNAJB1,ENSG00000132002,0.32673267326732675
all,WP,WP:WP2884,NRF2 pathway,47,30,1,5622,0.22315098141441048,0.31123689513062525,False,DNAJB1,ENSG00000132002,0.32673267326732675
all,REAC,REAC:R-HSA-198725,Nuclear Events (kinase and transcription factor activation),25,30,1,5622,0.1254526154085111,0.31154066159780247,False,SH3GL3,ENSG00000140600,0.32673267326732675
all,GO:MF,GO:0019207,kinase regulator activity,114,30,2,5622,0.12292919809828494,0.3123066113848323,False,"IBTK, PRKAR2A","ENSG00000005700, ENSG00000114302",0.32673267326732675
all,REAC,REAC:R-HSA-112043,PLC beta mediated events,26,30,1,5622,0.13014020189015213,0.3127562916392362,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-156580,Phase II - Conjugation of compounds,26,30,1,5622,0.13014020189015213,0.3127562916392362,False,GSTK1,ENSG00000197448,0.32673267326732675
all,REAC,REAC:R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,27,30,1,5622,0.13480349601868957,0.3138393891685117,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-9664433,Leishmania parasite growth and survival,27,30,1,5622,0.13480349601868957,0.3138393891685117,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,GO:BP,GO:0051726,regulation of cell cycle,391,30,4,5622,0.1519178724530204,0.31394318400069765,False,"LGMN, GPNMB, L3MBTL1, TRRAP","ENSG00000100600, ENSG00000136235, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:CC,GO:0035577,azurophil granule membrane,25,30,1,5622,0.1254526154085111,0.31402115715715717,False,CPNE3,ENSG00000085719,0.32673267326732675
all,GO:CC,GO:0098686,hippocampal mossy fiber to CA3 synapse,25,30,1,5622,0.1254526154085111,0.31402115715715717,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:CC,GO:0042995,cell projection,961,30,8,5622,0.12646100899089138,0.31402115715715717,False,"ZMYND8, CALB1, PRKAR2A, DNAJB1, SSTR1, CACNA1A, CNTN4, CALB2","ENSG00000101040, ENSG00000104327, ENSG00000114302, ENSG00000132002, ENSG00000139874, ENSG00000141837, ENSG00000144619, ENSG00000172137",0.32673267326732675
all,GO:BP,GO:2000736,regulation of stem cell differentiation,31,30,1,5622,0.15321617162279758,0.3140931518267345,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:0045666,positive regulation of neuron differentiation,31,30,1,5622,0.15321617162279758,0.3140931518267345,False,SH3GL3,ENSG00000140600,0.32673267326732675
all,GO:BP,GO:0010595,positive regulation of endothelial cell migration,31,30,1,5622,0.15321617162279758,0.3140931518267345,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0060998,regulation of dendritic spine development,31,30,1,5622,0.15321617162279758,0.3140931518267345,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,REAC,REAC:R-HSA-177929,Signaling by EGFR,28,30,1,5622,0.13944261936443392,0.3148022770500092,False,SH3GL3,ENSG00000140600,0.32673267326732675
all,REAC,REAC:R-HSA-5688426,Deubiquitination,123,30,2,5622,0.13912479329176214,0.3148022770500092,False,"USP12, TRRAP","ENSG00000152484, ENSG00000196367",0.32673267326732675
all,REAC,REAC:R-HSA-112310,Neurotransmitter release cycle,30,30,1,5622,0.14864883705765627,0.31640966745129673,False,PPFIA4,ENSG00000143847,0.32673267326732675
all,REAC,REAC:R-HSA-112040,G-protein mediated events,30,30,1,5622,0.14864883705765627,0.31640966745129673,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-388396,GPCR downstream signalling,126,30,2,5622,0.14462776787891618,0.31640966745129673,False,"PRKAR2A, SSTR1","ENSG00000114302, ENSG00000139874",0.32673267326732675
all,REAC,REAC:R-HSA-195721,Signaling by WNT,127,30,2,5622,0.14647277209848975,0.31640966745129673,False,"SOX6, TRRAP","ENSG00000110693, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:1901701,cellular response to oxygen-containing compound,394,30,4,5622,0.1549540099709261,0.31702167708622647,False,"CFLAR, LGMN, SSTR1, CACNA1A","ENSG00000003402, ENSG00000100600, ENSG00000139874, ENSG00000141837",0.32673267326732675
all,GO:BP,GO:0002687,positive regulation of leukocyte migration,32,30,1,5622,0.15775981584589108,0.3189424284852822,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0043489,RNA stabilization,32,30,1,5622,0.15775981584589108,0.3189424284852822,False,FUS,ENSG00000089280,0.32673267326732675
all,GO:BP,GO:0050921,positive regulation of chemotaxis,32,30,1,5622,0.15775981584589108,0.3189424284852822,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0007416,synapse assembly,133,30,2,5622,0.15764775437861597,0.3189424284852822,False,"ADGRB3, PLXNC1","ENSG00000135298, ENSG00000136040",0.32673267326732675
all,GO:BP,GO:0051965,positive regulation of synapse assembly,32,30,1,5622,0.15775981584589108,0.3189424284852822,False,ADGRB3,ENSG00000135298,0.32673267326732675
all,GO:BP,GO:0048638,regulation of developmental growth,133,30,2,5622,0.15764775437861597,0.3189424284852822,False,"LGMN, BCL11A","ENSG00000100600, ENSG00000119866",0.32673267326732675
all,GO:BP,GO:0048589,developmental growth,259,30,3,5622,0.15816176463638287,0.31912560778010324,False,"CFLAR, LGMN, BCL11A","ENSG00000003402, ENSG00000100600, ENSG00000119866",0.32673267326732675
all,GO:CC,GO:0034704,calcium channel complex,26,30,1,5622,0.13014020189015213,0.3195664957524843,False,CACNA1A,ENSG00000141837,0.32673267326732675
all,WP,WP:WP35,G protein signaling,50,30,1,5622,0.23562690336434525,0.32021091995667444,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,GO:BP,GO:0099084,postsynaptic specialization organization,33,30,1,5622,0.16227988839054636,0.3242434417160043,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,GO:BP,GO:0003014,renal system process,33,30,1,5622,0.16227988839054636,0.3242434417160043,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0046847,filopodium assembly,33,30,1,5622,0.16227988839054636,0.3242434417160043,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,GO:BP,GO:0051384,response to glucocorticoid,33,30,1,5622,0.16227988839054636,0.3242434417160043,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0006984,ER-nucleus signaling pathway,33,30,1,5622,0.16227988839054636,0.3242434417160043,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:CC,GO:0016604,nuclear body,373,30,4,5622,0.13423159000035814,0.3259910042865841,False,"BCL11A, ICE1, RBM4B, C11orf54","ENSG00000119866, ENSG00000164151, ENSG00000173914, ENSG00000182919",0.32673267326732675
all,GO:MF,GO:0140693,molecular condensate scaffold activity,26,30,1,5622,0.13014020189015213,0.3262181060713143,False,FUS,ENSG00000089280,0.32673267326732675
all,REAC,REAC:R-HSA-373755,Semaphorin interactions,33,30,1,5622,0.16227988839054636,0.32675274824583017,False,PLXNC1,ENSG00000136040,0.32673267326732675
all,REAC,REAC:R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,33,30,1,5622,0.16227988839054636,0.32675274824583017,False,DNAJB1,ENSG00000132002,0.32673267326732675
all,REAC,REAC:R-HSA-418555,G alpha (s) signalling events,33,30,1,5622,0.16227988839054636,0.32675274824583017,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-372790,Signaling by GPCR,135,30,2,5622,0.161410334381486,0.32675274824583017,False,"PRKAR2A, SSTR1","ENSG00000114302, ENSG00000139874",0.32673267326732675
all,GO:BP,GO:0006816,calcium ion transport,137,30,2,5622,0.16519040663884535,0.32813985814886926,False,"IBTK, CACNA1A","ENSG00000005700, ENSG00000141837",0.32673267326732675
all,GO:BP,GO:0070887,cellular response to chemical stimulus,704,30,6,5622,0.16486227569520936,0.32813985814886926,False,"CFLAR, CPNE3, LGMN, SSTR1, CACNA1A, GSTK1","ENSG00000003402, ENSG00000085719, ENSG00000100600, ENSG00000139874, ENSG00000141837, ENSG00000197448",0.32673267326732675
all,GO:BP,GO:0001525,angiogenesis,137,30,2,5622,0.16519040663884535,0.32813985814886926,False,"ADGRB3, GPNMB","ENSG00000135298, ENSG00000136235",0.32673267326732675
all,GO:BP,GO:0072583,clathrin-dependent endocytosis,34,30,1,5622,0.166776507347119,0.32874215390537886,False,SH3GL3,ENSG00000140600,0.32673267326732675
all,GO:BP,GO:0032786,"positive regulation of DNA-templated transcription, elongation",34,30,1,5622,0.166776507347119,0.32874215390537886,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,GO:BP,GO:0035023,regulation of Rho protein signal transduction,34,30,1,5622,0.166776507347119,0.32874215390537886,False,SCAI,ENSG00000173611,0.32673267326732675
all,GO:BP,GO:0007215,glutamate receptor signaling pathway,34,30,1,5622,0.166776507347119,0.32874215390537886,False,SSTR1,ENSG00000139874,0.32673267326732675
