gene,g_original,g_composition_removed,lineage,panel
ENSG00000106635,0.12331063209618041,0.361465079035426,0.7167151504856499,False
ENSG00000106665,-0.0938323581031979,0.1865279493480194,-1.1757227473041199,False
ENSG00000106682,-0.05177724640572035,0.030580763407402647,0.0,False
ENSG00000106683,0.037665183900171324,0.27388505977591127,0.0,False
ENSG00000106688,-0.21096274103629759,-0.09990280646448686,1.5286443217695933,False
ENSG00000106692,-0.08157243974115895,-0.019894194958329028,0.3342211672304984,False
ENSG00000106701,-0.07569986401030586,-0.14345822222601967,-1.794336998639842,False
ENSG00000106723,0.13966457095414092,0.030879654617037514,0.0,False
ENSG00000106733,-0.1513585562711911,-0.10911761365301449,0.0,False
ENSG00000106771,0.20580685469613444,0.050473660739807934,0.012263591794927975,False
ENSG00000106772,0.020233566055021027,-0.03155290758551151,-0.2876001341516139,False
ENSG00000106780,-0.1580276450371966,-0.12057531092506643,-3.3681837282105396,False
ENSG00000106789,-0.2135788565676649,0.03973378515918921,-5.372870752319452,False
ENSG00000106799,-0.05862386988857117,-0.018854954643359834,-3.0825485009686266,False
ENSG00000106803,0.2257118308656899,0.3055562399760691,-1.4538053253397552,False
ENSG00000106829,-0.050629309218809294,-0.08891076077440634,-2.6787005448195393,False
ENSG00000106976,0.2530870092165841,0.6367847411570828,-2.2846256382595986,False
ENSG00000106993,-0.08427323774743492,0.014149690749685487,-1.6761427992074824,False
ENSG00000107021,-0.11985248398211872,-0.02934117193459069,0.30938911108156336,False
ENSG00000107077,0.040525953352493954,-0.1641389259934236,-1.0588614196905999,False
ENSG00000107104,-0.04473677963868203,-0.399956579984539,-4.029493365050776,False
ENSG00000107105,-0.49996332490769635,0.05498012739232364,-2.8228363302145163,False
ENSG00000107130,0.13326791452249664,0.24817687330887736,0.0,False
ENSG00000107164,-0.45350330236842573,-0.5062619690765521,0.1510770321756416,False
ENSG00000107185,0.22972147918777042,0.39159888771702717,0.07420468147771236,False
ENSG00000107186,-0.1943097778982897,-0.22198531559700446,-2.0672204807866557,False
ENSG00000107223,0.14526098512891444,0.2991346860686275,-2.806778882488955,False
ENSG00000107242,-0.21619649627652512,0.14059838244383172,-4.249556638754332,False
ENSG00000107262,-0.028120059011462657,0.07795560350350658,-2.43595810787758,False
ENSG00000107263,-0.22992209898307597,-0.12273550734731488,-1.556540083599305,False
ENSG00000107290,-0.4527582233120671,-0.37928665133548856,0.4028133034883516,False
ENSG00000107295,-0.054587921041454664,0.07273932952720741,0.0,False
ENSG00000107331,0.002146940862011687,0.06480179401226349,0.0,False
ENSG00000107341,0.2242558073721135,0.197205307957476,-1.3692799552393926,False
ENSG00000107362,-0.015234612579082495,0.1285544127540684,-1.973821452547405,False
ENSG00000107372,-0.24208754812589883,-0.2637185382580502,-3.2070624406125,False
ENSG00000107404,0.058531348238138194,0.2627709544124241,-1.8599424168675875,False
ENSG00000107518,0.23565017090085574,0.21390928263801973,-0.6430142051795634,False
ENSG00000107537,0.06696658849722911,0.022523699737212768,-2.1447283616529176,False
ENSG00000107551,0.0664846501436642,0.12533858033677187,-1.7782283561598125,False
ENSG00000107560,0.02120551296469057,-0.019329030115338642,0.0,False
ENSG00000107581,0.09717545175493715,-0.025631985654421454,-2.4101684896126354,False
ENSG00000107625,-0.243254198702574,-0.23676805134511686,0.36492871711358665,False
ENSG00000107643,-0.3356133660628346,-0.2332898500130348,-0.947045495343945,False
ENSG00000107651,-0.6280757903601991,-0.6192417378492509,0.26649234191514165,False
ENSG00000107669,0.24996586784505367,0.08729183302514351,0.2663389167808297,False
ENSG00000107742,0.2793685921607422,0.4249606552594217,-1.362309954805668,False
ENSG00000107745,0.09619418055173246,0.1712325481240548,-0.9067841953948728,False
ENSG00000107758,-0.09399671638198158,0.08015562975399784,0.22938040162762666,False
ENSG00000107771,-0.3573672560171988,-0.05804018391148021,-1.1668546017834713,False
ENSG00000107798,0.07784817864716766,0.0854815518566642,-1.941698190496805,False
ENSG00000107819,0.25300486976669395,0.3561906282863078,-0.6176611705326125,False
ENSG00000107829,0.12684799392660065,0.10673000620147138,-0.062519133729503,False
ENSG00000107854,0.32748624628207207,0.06532092300971412,-0.20835830339463474,False
ENSG00000107862,0.20849234932179794,0.35647032322148203,-2.612436504394456,False
ENSG00000107864,0.05745205537593245,0.04490828548625031,-1.6220861197717122,False
ENSG00000107874,0.06664139300771758,0.11292400309171716,-2.114687736277125,False
ENSG00000107897,-0.29129743293455845,-0.32801945286587314,0.0,False
ENSG00000107902,0.009388293797332144,-0.3019655975583943,0.0,False
ENSG00000107929,-0.6666574647621,-0.6457923764136747,-0.64210320208609,False
ENSG00000107937,0.1376022732838138,0.24101202378813869,-2.2593169782587332,False
ENSG00000107949,-0.029813956460484424,-0.013712542080832195,0.0,False
ENSG00000107951,0.07745214112604677,0.10306424117363201,0.0,False
ENSG00000107954,-0.05691539983861263,-0.15257151465038676,0.0,False
ENSG00000107957,-0.10774775222171806,0.01431712856964463,-3.874494350263379,False
ENSG00000107959,-0.07042507000871912,0.07222353293116499,-0.69868554268161,False
ENSG00000108001,-0.020166242252892257,0.3009625544628311,-8.239113987524211,False
ENSG00000108039,0.206128938714799,0.2700326007862357,0.0,False
ENSG00000108055,0.24628502264068114,0.15006490157534716,-1.8059222179683,False
ENSG00000108061,-0.1350277677241429,0.15221224930345026,-2.0184665790040324,False
ENSG00000108091,-0.00234748880011228,0.30398018290592277,-0.2818752956518422,False
ENSG00000108094,-0.06477112765826681,0.043867982378787446,-1.5527518716970954,False
ENSG00000108100,-0.5407323741641116,-0.41906984549433046,0.22062553006931332,False
ENSG00000108107,0.19423092871968106,0.24013906923876702,-2.404191369414562,False
ENSG00000108175,-0.009727187288197112,-0.285758204234228,0.0,False
ENSG00000108176,-0.016567957934557873,0.1172818143738826,-0.44680052834760353,False
ENSG00000108179,0.03390519241506726,0.03505032183393399,-1.747331015795725,False
ENSG00000108231,0.4651057540341691,0.38125769889681177,0.44159412831454004,False
ENSG00000108256,-0.06303806596780893,0.03144797381832014,-1.6587865792838725,False
ENSG00000108262,0.18829169579305619,0.2522681594562538,-2.4572049643305,False
ENSG00000108298,0.20321753556904024,0.15782718841754356,-3.0056110421240936,False
ENSG00000108306,-0.011422179643837599,-0.033535600141374286,-1.7795072469482118,False
ENSG00000108309,0.15269500956476278,0.5901042866340571,-5.584394522457369,False
ENSG00000108312,-0.09042909366760866,-0.10338467266669729,-3.206306812352725,False
ENSG00000108344,0.015490226040326143,0.24175622229301413,-2.6758991035008433,False
ENSG00000108349,0.6703621733930148,0.3588269479130205,0.0,False
ENSG00000108352,0.09001617280009239,0.11053599272478466,0.0,False
ENSG00000108379,-0.6390175657791656,-0.12280156222434882,-3.612177420001525,False
ENSG00000108384,-0.03420509900399866,-0.011628017516268328,0.0,False
ENSG00000108389,-0.3365191097294737,-0.19007571797143827,0.0,False
ENSG00000108395,0.15910914255905378,0.24989543508455125,-0.0964828731340942,False
ENSG00000108406,0.032957308353410736,0.030109832391129583,0.7739891058185816,False
ENSG00000108424,0.1504948894792906,0.2355324793206417,-1.8367694506119627,False
ENSG00000108433,-0.22601021673699423,-0.20786783044447468,-1.5252750115430507,False
ENSG00000108443,-0.13249997531270497,-0.17145765235052096,0.35309500730477833,False
ENSG00000108468,0.02132166798690869,-0.01113089892729411,1.2082194812247133,False
ENSG00000108509,0.07981196397640532,0.13666703372710856,0.0,False
ENSG00000108510,-0.2759457413691618,-0.2745221205702567,-1.745188819342475,False
ENSG00000108528,-0.0806384248676357,0.08213634443907479,-3.2096782655441802,False
ENSG00000108551,0.11099717263551717,0.14948249172153794,-1.7531103418383034,False
ENSG00000108582,-0.12338613636903013,-0.13573311524859788,-0.5392115165309925,False
ENSG00000108587,-0.12620565137141562,-0.07147035834154476,0.0,False
ENSG00000108588,0.002525418263584417,-0.11751553830434902,-1.4103795176682485,False
ENSG00000108599,0.11593757549015059,0.16787254977601854,0.6520022050358117,False
ENSG00000108654,0.19202909503342452,-0.04206768300782991,-1.8375361672412134,False
ENSG00000108669,-0.2533440408523013,-0.11523318630134188,0.0,False
ENSG00000108671,0.1683976943604693,0.3099587179857375,-2.234825422342549,False
ENSG00000108679,0.2482556613519969,-0.034604668043285665,-3.8555779270451,False
ENSG00000108684,-0.17309484167513597,0.05107099283587133,1.2497212742633559,False
ENSG00000108773,0.12837063652362024,0.28866311256176547,0.0,False
ENSG00000108788,0.06847415647167047,0.21385887465131373,-1.8230143382732034,False
ENSG00000108797,0.16397146224517714,0.3539977584161621,0.0,False
ENSG00000108799,-0.11392561590371586,-0.08012837751415722,0.4908645347834933,False
ENSG00000108819,-0.2149126725686365,-0.0452515906245119,0.0,False
ENSG00000108826,-0.0032046536365874555,0.058751687070843994,-2.9880029347838932,False
ENSG00000108828,-0.15983644889684429,0.20775938837865746,-6.907026747389872,False
ENSG00000108829,-0.4339542162615597,-0.39110767481921416,-2.1015722157155494,False
ENSG00000108830,0.6801291231135981,0.29007771566402124,1.350432669024298,False
ENSG00000108848,0.19221266098528622,-0.14467329668881182,0.0,False
ENSG00000108852,-0.17325456032261083,-0.20356456779094895,0.0,False
ENSG00000108861,-0.2866884105138517,0.008359305021329515,-2.1802208000093,False
ENSG00000108883,-0.325098842701361,-0.1774092391411718,0.0,False
ENSG00000108946,-0.2088235535027605,-0.09109600537171579,-1.7792356024144806,False
ENSG00000108953,0.1402991324805132,0.02738037489103958,-1.2222882792542857,False
ENSG00000108960,-0.3263011515548563,-0.0076070741616464125,-6.1706760009157255,False
ENSG00000109046,0.04795566681104626,0.02855604544071899,-2.2468922086184735,False
ENSG00000109065,0.17653499156439653,0.2314508131695594,-2.109677550588923,False
ENSG00000109099,0.1405380253380235,-0.27024423967478073,0.5792361635853184,False
ENSG00000109103,-0.1335168801634502,0.057054776973872026,0.0,False
ENSG00000109107,0.37644387435266075,0.22604370960163522,-2.575777075383667,False
ENSG00000109111,-0.24482206994225597,0.015128262623875172,-1.2542901824742083,False
ENSG00000109118,0.29587731425868297,0.2364833367212332,0.292587779588105,False
ENSG00000109133,0.24045931618101396,0.220826510854487,-1.6628823188711424,False
ENSG00000109158,-0.26065431649537146,0.08112053132567427,-11.777399113681778,False
ENSG00000109171,0.2844084150118032,0.2581840303584219,-2.8854419630135895,False
ENSG00000109180,0.15172557585529362,0.20606863680069604,-1.6671576140963769,False
ENSG00000109184,-0.13377566949141367,-0.018652039346194572,-1.3958110508029633,False
ENSG00000109189,0.09694255042269437,0.01194259352110745,1.2163976403466366,False
ENSG00000109270,-0.36357812768063347,-0.025607291194519793,-1.64988581209797,False
ENSG00000109332,0.516710231527122,0.383889364835145,0.0,False
ENSG00000109339,-0.2049855168744614,0.015994588894516007,-1.737648172106073,False
ENSG00000109390,0.22378448971619724,0.2602276258647067,-1.8267820947678084,False
ENSG00000109436,-0.2746961373430212,0.054106698584505446,-4.280353756728874,False
ENSG00000109445,0.05231499014319298,0.09801752089005042,-2.02961963645676,False
ENSG00000109452,-0.2187274587497987,-0.018413011655237163,-3.325433215056704,False
ENSG00000109458,0.3993130536649396,0.03928170587836924,-0.7937901722805133,False
ENSG00000109466,0.32334331926230564,0.05882215243648786,-0.8092331971447178,False
ENSG00000109472,-0.06964842802523331,-0.012835958316798922,-3.2678464045291813,False
ENSG00000109475,0.0301696053756026,-0.11628473270194205,-1.8150131542245935,False
ENSG00000109501,0.3462404013869738,0.2911667720449362,-2.2755239533193357,False
ENSG00000109519,0.26964238211959957,0.3316168911768094,-2.739277592637857,False
ENSG00000109572,-0.1228906015085224,0.007275524051018121,-0.21395613761994442,False
ENSG00000109606,0.01932696267653291,0.08750302175012205,0.0,False
ENSG00000109654,0.21643256614841158,0.022244555418415933,-2.1616024684649178,False
ENSG00000109670,0.20246057917814206,0.3532471892669515,-0.19660961024877632,False
ENSG00000109680,-0.02176163426570476,0.0953078609981405,-0.6654262271113498,False
ENSG00000109689,0.0347132733449336,-0.13891356829372364,0.3930998061716884,False
ENSG00000109738,-0.14045101856218195,-0.08568920330733437,-0.0678587722340876,False
ENSG00000109756,0.15127334704907386,0.10387546372390022,0.0,False
ENSG00000109762,-0.3487365884969364,0.006802516698624094,-3.1525209507212786,False
ENSG00000109790,0.11362124482638877,0.10826025205723026,-2.91225817045155,False
ENSG00000109832,-0.2300313188250238,-0.021169128957274998,-0.5130290242183557,False
ENSG00000109846,0.4714877695820298,0.15998568728933232,0.0,False
ENSG00000109854,0.23630919030910436,0.17375651912681936,0.4337201877855867,False
ENSG00000109881,-0.3167842129726573,-0.22224170786294026,0.0,False
ENSG00000109917,0.2221775971953954,0.41053741922847864,0.0,False
ENSG00000109919,-0.30123033518216963,-0.24563220190600404,0.0,False
ENSG00000109920,-0.39043405528409436,-0.29256495547243294,0.17747047958412815,False
ENSG00000109929,-0.11731860862670675,0.03910018497872549,-2.4547702712960042,False
ENSG00000109956,-0.27304530733013965,-0.4097498704455877,0.0,False
ENSG00000110002,0.5906579177087212,0.47314239139704506,1.6354240279404966,False
ENSG00000110013,-0.4345020297621563,-0.21407407782306248,0.07720717146981415,False
ENSG00000110042,0.27544925673753834,0.09905987134822658,0.0,False
ENSG00000110046,-0.0966340656558515,0.04270806304472209,0.0,False
ENSG00000110047,0.37509706760318157,0.27697811907861103,0.0,False
ENSG00000110048,-0.39793398190267765,-0.16911968099247515,0.0,False
ENSG00000110074,-0.12183638563945516,-0.04394225557110103,-1.8640398767233024,False
ENSG00000110075,-0.07149727611400612,-0.14996393390789034,-2.207719162637943,False
ENSG00000110076,-0.1387395681170184,-0.01585468787267665,0.9824300792290931,False
ENSG00000110107,-0.23289942299108146,-0.07389282308009046,-2.4851077222808318,False
ENSG00000110172,0.5789505324841774,0.4053480136692218,-2.028174018616205,False
ENSG00000110237,-0.2703651592162668,-0.24148495184828195,0.0,False
ENSG00000110274,-0.0939110001350446,-0.10376243609998945,-0.07565412615371225,False
ENSG00000110315,-0.2488513853168469,-0.4115714910169847,0.23005828224929167,False
ENSG00000110318,0.4535219035156389,0.48063577495454846,0.0,False
ENSG00000110321,-0.019281290621391726,0.1467605206741355,-2.1573324181726186,False
ENSG00000110330,0.18110158471421978,0.13594275455634153,0.14173765879002184,False
ENSG00000110344,-0.24015929059029573,-0.1634412434351642,0.0,False
ENSG00000110367,-0.38934586163213203,-0.20386831110766387,0.0,False
ENSG00000110395,0.0354986937542135,-0.07214991653719177,-0.11850548108957604,False
ENSG00000110422,-0.15192100837214298,-0.3475344383675181,0.0,False
ENSG00000110427,0.48220944033051766,0.2937361844785088,2.0685969422523023,False
ENSG00000110429,-0.318934964885052,-0.19500389887743771,0.0,False
ENSG00000110435,-0.004723834656942925,0.013777541240129637,0.34481551593585746,False
ENSG00000110436,0.03366829555281422,-0.45903655502840557,3.4232744476713277,False
ENSG00000110442,0.27992789506171717,0.46634447510542304,-1.2858387471648323,False
ENSG00000110497,-0.11255488849024896,0.040065078770972824,-0.3867505456185717,False
ENSG00000110514,-0.3608161326155029,-0.07981205193135929,0.0,False
ENSG00000110651,0.4740785597093196,0.2834843180075516,-2.8633015302418365,False
ENSG00000110675,0.14808423506782964,0.08647387796939185,1.0381541585458918,False
ENSG00000110693,-0.7985957802351605,-0.3297202931996133,-18.305267876046795,True
ENSG00000110696,-0.4145524024923856,-0.2822890094053761,-1.9538856363821495,False
ENSG00000110697,-0.2264693483579268,-0.15775950638511016,0.0,False
ENSG00000110713,0.16289208682375877,0.044878820049073995,-0.45989871024317663,False
ENSG00000110717,0.1988066883620346,0.32476698769193735,-2.9593224959930415,False
ENSG00000110768,0.17105185447022717,0.07781720204676953,0.0,False
ENSG00000110786,0.47372034659542805,0.12376760740267537,2.288054134069556,False
ENSG00000110841,0.19186627830477998,-0.1025885063903579,0.3618433938882728,False
ENSG00000110851,-0.10484886299668567,0.2537117576717925,0.0,False
ENSG00000110880,0.12017158202206792,0.2222872288087575,-1.6702163631616358,False
ENSG00000110881,-0.02318062988013412,-0.01134016465769974,0.0,False
ENSG00000110888,-0.18430349551680764,-0.10340191401203924,-2.702851566007684,False
ENSG00000110906,-0.19127741572562162,-0.15803768280409106,-1.2839969996343974,False
ENSG00000110911,-0.09957557753332215,-0.11979027730375837,0.0,False
ENSG00000110917,0.2536536234642728,0.15647763506740942,-1.1697936191354632,False
ENSG00000110921,0.02237471066201993,0.15353362406793886,0.0,False
ENSG00000110925,0.12803115957795563,0.20671062721787214,-1.569028810219467,False
ENSG00000110931,0.20404015183130325,0.19200268287899583,0.0,False
ENSG00000110958,0.5002124401593455,0.4265997326540416,-1.6115501027284567,False
ENSG00000110987,0.35995443674859773,0.33302284341737604,0.0,False
ENSG00000111011,-0.021989104928885207,0.1875953874003564,-2.789523310915322,False
ENSG00000111052,-0.2434281084285888,0.09631472844318825,-4.321613278734496,False
ENSG00000111077,-0.35415112758888456,-0.32457461158535744,0.0,False
ENSG00000111110,-0.08401313119110493,-0.0134002790714429,0.0,False
ENSG00000111142,0.18437139405329075,0.17208757008266828,-2.0656856871544584,False
ENSG00000111144,0.0072529257325633445,0.08156356082874623,-1.6911344510169468,False
ENSG00000111218,-0.2974904193001717,0.12496365781059436,-7.350094123912658,False
ENSG00000111237,-0.0963452453227662,0.0039016872948384683,-1.2397011579476507,False
ENSG00000111249,-0.020411538981861665,0.27093931179551933,-6.642761633193886,False
ENSG00000111261,-0.0917903579009611,0.09718660025263443,1.3205781762433961,False
ENSG00000111269,0.2472561183167793,0.1534910538965271,0.0,False
ENSG00000111275,-0.11292233864236105,-0.09103923814408534,-2.61047069215125,False
ENSG00000111276,-0.055133571451070444,-0.034817111258632655,-2.148352195576635,False
ENSG00000111300,-0.23034366174640056,-0.21199065178094695,-2.4094219197445463,False
ENSG00000111358,-0.0032169743671624294,-0.10100022896007252,0.0,False
ENSG00000111361,0.31631477593441265,0.2839250129938337,-1.6672311937547475,False
ENSG00000111371,0.09361937221334368,0.17572680070382266,-1.5379713169415985,False
ENSG00000111481,-0.4913868455334182,-0.25428944513898183,-2.53207938549935,False
ENSG00000111530,0.07848391397273906,0.10753135531407888,-0.9571223846756134,False
ENSG00000111596,0.4474404719639564,0.23269367557419612,0.30394427338645535,False
ENSG00000111605,0.010976445540316388,-0.08236400797899186,0.14476676260121668,False
ENSG00000111639,0.029035256962255722,0.04312938697554747,-2.5011554346956086,False
ENSG00000111640,0.1638773312879487,0.2919428725709038,-1.928376291622394,False
ENSG00000111642,-0.08691090840599346,-0.12071279349720229,-3.0011786760814636,False
ENSG00000111652,-0.33628257875510786,-0.07697962963508538,-1.9918233835635797,False
ENSG00000111653,0.3473125862588728,0.38969362518881295,0.0,False
ENSG00000111666,0.2503210438109298,0.13575415420598322,0.3036496077232917,False
ENSG00000111669,0.1569294802147285,0.12052428135765296,-3.5492714472558915,False
ENSG00000111670,-0.028645633035313922,0.014353718815186687,-3.0598817176474933,False
ENSG00000111674,0.31752227606377864,0.5627528576053183,-2.503458455974297,False
ENSG00000111676,-0.2582734664195393,-0.2898621127186571,0.0,False
ENSG00000111696,0.21321878870873942,0.19444773769375157,0.5455149285477551,False
ENSG00000111707,-0.3173240981989164,-0.06716562678695463,-2.313537844082565,False
ENSG00000111711,0.3776948149283602,0.4317408214281984,-1.7100033051216332,False
ENSG00000111726,-0.18209866292520707,0.14115571698198223,-2.805595765697218,False
ENSG00000111728,0.021705107193543086,0.07374468797015776,-0.5399235065689059,False
ENSG00000111731,0.09994742926740961,0.08146811398672069,-1.4284519962523583,False
ENSG00000111785,-0.42527900907471405,-0.22583158716100318,-0.4686006425994275,False
ENSG00000111786,-0.32327066298330265,-0.045795938728451155,-1.2039658126140624,False
ENSG00000111790,-0.15992985065774618,-0.2698902360448757,0.0,False
ENSG00000111799,-0.5636552015551171,-0.263002016173841,-14.13686510288105,False
ENSG00000111802,-0.08359415921512824,-0.04706703323759371,0.26924033607347336,False
ENSG00000111832,-0.13722213113818463,0.21130601789541748,-1.3072476285238208,False
ENSG00000111843,-0.029873236766798327,-0.1790025916332495,0.0,False
ENSG00000111845,0.26022056048748193,0.24214773420124833,-1.5934488611914865,False
ENSG00000111860,-0.16126058842860064,-0.10025382592486225,-0.77115269924098,False
ENSG00000111875,0.052992499068977565,0.10585881928193955,0.13952933052307576,False
ENSG00000111879,-0.3255629327408687,-0.35476696104011796,-1.2318629582397684,False
ENSG00000111880,0.06159774414210568,0.20184802703664767,-0.14495480757485252,False
ENSG00000111897,0.09412107524762559,0.17684252977315232,-0.9968122891699458,False
ENSG00000111906,0.028614903265163034,0.02558475520605333,-0.9660711448096383,False
ENSG00000111907,0.06963670571590794,-0.16585786707040207,-3.929955816860117,False
ENSG00000111911,-0.30544689914783524,-0.38357240539831955,0.0,False
ENSG00000111912,0.2654288097151982,0.23055531972687723,-2.5596459459263428,False
ENSG00000111961,0.08570617851853689,-0.3243459912074506,-0.587564732634645,False
ENSG00000111962,0.092079527668523,-0.17435877963729374,-5.940133285968248,False
ENSG00000112062,-0.250329824057832,-0.2869776556042784,-2.394370864323383,False
ENSG00000112078,0.0490452596713553,0.10597963158888953,0.0,False
ENSG00000112079,0.018800899950423746,0.046042769721047566,-5.675552909699746,False
ENSG00000112081,0.11787678831919705,0.04526329510857242,-1.64786085929685,False
ENSG00000112110,0.37102781582690847,0.4158329693875525,-1.22118692217036,False
ENSG00000112130,-0.009418836232949894,-0.1883201545951418,0.7154782176283767,False
ENSG00000112146,-0.3385440377789289,-0.20467768951519436,-1.897044077360143,False
ENSG00000112149,0.4116976953252982,0.24125245981519897,0.0,False
ENSG00000112159,0.24972442207305015,-0.030428827825014045,0.9773792632643943,False
ENSG00000112186,0.1949392536683229,0.27017658021608465,-0.55025263861711,False
ENSG00000112200,-0.10069457553728789,-0.1577473615263873,0.26324495442217,False
ENSG00000112234,-0.45495403493830944,-0.4337795029289463,-0.06453576963552082,False
ENSG00000112237,-0.3410738931238743,-0.26766361142945094,0.0,False
ENSG00000112242,0.25411172119325437,0.40820379491551906,-4.77126132991331,False
ENSG00000112249,-0.05863336325675675,-0.12423864624951018,-0.6204111792310275,False
ENSG00000112282,-0.12257436166528528,-0.05095009387120328,0.9505427504349501,False
ENSG00000112290,0.10084840749206547,0.11679160845989559,0.44331972667422664,False
ENSG00000112294,0.06170543184079849,-0.3982070084679623,0.5138372782695817,False
ENSG00000112304,-0.006388807696014773,0.10187745922822036,-2.143351145908192,False
ENSG00000112305,-0.17065891627185503,-0.026394230003090637,0.41353708251777,False
ENSG00000112308,-0.12536003818462146,-0.2037012923925295,-1.2709168663333557,False
ENSG00000112312,0.28402282967857395,0.15042304917477423,-1.9877439543094295,False
ENSG00000112320,0.1602362816705547,0.12355500079380516,-0.9410646396777531,False
ENSG00000112335,0.3813210682654132,0.1648858472527746,0.0,False
ENSG00000112339,-0.1529610287953946,0.001826466680430662,0.0,False
ENSG00000112367,0.019736442490863718,0.35216419242803476,0.281619324131595,False
ENSG00000112378,0.034009135400472366,0.18745007204300648,-2.1124880585728967,False
ENSG00000112379,-0.21108431642401077,0.046619804830382625,0.0,False
ENSG00000112406,0.14229041880309387,0.0029399961565827215,1.9668293529776868,False
ENSG00000112419,0.5105824350395513,0.24072944359100648,-1.927194773845427,False
ENSG00000112425,-0.32326254767664675,-0.2489160978808784,0.0,False
ENSG00000112531,-0.23271273970344328,-0.41282956184901004,-6.820689555272944,False
ENSG00000112576,0.011735892476014483,0.003488091390996464,0.8230598093855067,False
ENSG00000112592,-0.21837214457162446,-0.24565817568074724,-0.5554402925915175,False
ENSG00000112640,-0.07278410735041474,0.32570578069000694,-2.216393664654715,False
ENSG00000112651,-0.2230817861359769,-0.049749205935173936,-2.8937601502701917,False
ENSG00000112658,-0.17742920934633785,-0.2965436845326457,0.0,False
ENSG00000112659,0.28057340229483996,0.232551000823599,0.0,False
ENSG00000112667,-0.1920629828982099,-0.15729448300161117,-1.9698580136283952,False
ENSG00000112679,0.2516093491288536,0.16725985995482007,0.7638303606511601,False
ENSG00000112685,0.16504783934749837,0.2703564925225907,1.118363983194039,False
ENSG00000112695,0.0982293681714667,0.12759444545638562,-3.254962944444757,False
ENSG00000112697,-0.10589057567642873,0.1438506924019979,-2.01243908923274,False
ENSG00000112699,-0.20502385169608875,0.06802819825076084,-2.28059456442237,False
ENSG00000112701,0.019845797495058073,-0.0521065545454409,-0.2298949118096887,False
ENSG00000112715,-0.17043198812734056,0.055260136096087285,-3.443920494640458,False
ENSG00000112763,-0.43081402670428254,-0.21460647109576678,-1.8460958614768397,False
ENSG00000112796,-0.25466764666415354,-0.22932065321010645,-2.499332085620478,False
ENSG00000112855,0.08453048707617587,-0.012415328947987733,-1.9102840287434175,False
ENSG00000112874,-0.23135564005659123,-0.3810036029315174,-1.96829523076623,False
ENSG00000112893,-0.13927374727899,-0.2594159859739333,-5.9706134878281345,False
ENSG00000112972,0.06674356558096127,0.11871841022581406,-2.433100890723595,False
ENSG00000112981,-0.2094336839009479,-0.07564730370290942,0.0,False
ENSG00000112983,-0.1671379487651333,-0.16772493231328944,-1.7982681322601586,False
ENSG00000112992,0.22950897312586235,0.06777211779616998,-0.538881672123025,False
ENSG00000112996,-0.15301062697417758,-0.05637052238112925,-1.606323505503235,False
ENSG00000113013,-0.053545088947701186,0.23502431482402858,-3.32199766591906,False
ENSG00000113048,-0.27795569635057793,-0.10641040338005502,0.0,False
ENSG00000113068,-0.15552612159515444,-0.028704692992945778,-2.1257349718460747,False
ENSG00000113140,0.058041090419239626,-0.2520207002891897,0.0,False
ENSG00000113141,-0.13870286531157439,-0.06928703251860192,-3.131244524600593,False
ENSG00000113161,-0.14479982789813048,-0.022973530083459235,-1.3447255569294565,False
ENSG00000113194,-0.41200701782219584,-0.2145912284170851,-1.4109248524530016,False
ENSG00000113240,0.23262775680207093,0.15085866677579607,-0.5284144601077625,False
ENSG00000113269,0.5482575978766219,0.22049320848777063,1.1175533885418696,False
ENSG00000113282,0.23779899923392914,0.22147357437300244,-0.021981073773039927,False
ENSG00000113312,-0.047672705143910164,0.16395565032993653,-1.535420670403238,False
ENSG00000113327,0.058804580510382225,0.06272591337639084,0.8012018667255467,False
ENSG00000113328,-0.15531554429630473,-0.264105775102573,0.0,False
ENSG00000113360,0.013598546580993524,-0.0516999363245574,0.21417104478189603,False
ENSG00000113361,0.42147791213522123,0.3756837235404364,3.86635861324075,False
ENSG00000113384,-0.20116359106645912,0.0329642859630669,0.22283669465390832,False
ENSG00000113387,-0.06374128095192452,-0.017578641958417195,-1.551036488520485,False
ENSG00000113441,-0.08588061614796041,-0.01585972776127944,-2.621826526337,False
ENSG00000113448,-0.40831360369038716,-0.2604508254970176,-1.3963652062491447,False
ENSG00000113456,0.19421351282774435,0.12979057446746006,0.0,False
ENSG00000113504,-0.12219888436042052,0.02554876894825171,-4.122058128674828,False
ENSG00000113552,0.05109803295375071,0.12238791081646963,-2.3123560804417,False
ENSG00000113569,-0.22597411094901643,0.06721050886797929,-0.06776007339960875,False
ENSG00000113575,-0.3090021314130797,-0.14550142197392776,-3.2693901874081983,False
ENSG00000113578,0.16936621379720002,-0.14265869677283882,0.18617478303666,False
ENSG00000113580,0.13802265809845132,-0.2087989856806162,0.5462542858522301,False
ENSG00000113583,-0.1587117537453176,0.051684111503539264,0.0,False
ENSG00000113594,0.017397232177894906,-0.23713180813899842,0.0,False
ENSG00000113595,0.3499122169442226,0.35450038008892903,-1.515976301884429,False
ENSG00000113597,-0.2709082431068083,-0.047269126689099585,0.0,False
ENSG00000113615,-0.16212639729252107,-0.2066251618753943,-1.3494366603215115,False
ENSG00000113621,-0.0895851472862453,0.025473248285124667,0.2752894484958088,False
ENSG00000113657,0.1676780031625635,0.1293243309012501,3.3319654528427716,False
ENSG00000113658,-0.24965186099856232,-0.28354865489966175,-1.2087813872785524,False
