gene,symbol,metric,panel
ENSG00000186187,ZNRF1,-0.19355327,False
ENSG00000185946,RNPC3,-0.19399366,False
ENSG00000181449,SOX2,-0.19406188,False
ENSG00000107186,MPDZ,-0.1943098,False
ENSG00000153936,HS2ST1,-0.19447376,False
ENSG00000145087,STXBP5L,-0.19448969,False
ENSG00000036549,ZZZ3,-0.19464731,False
ENSG00000126945,HNRNPH2,-0.19471127,False
ENSG00000188243,COMMD6,-0.19480167,False
ENSG00000166579,NDEL1,-0.19501185,False
ENSG00000099901,RANBP1,-0.19534965,False
ENSG00000137040,RANBP6,-0.19546747,False
ENSG00000181192,DHTKD1,-0.19560169,False
ENSG00000115084,SLC35F5,-0.1956819,False
ENSG00000082805,ERC1,-0.19574465,False
ENSG00000165280,VCP,-0.19576555,False
ENSG00000085978,ATG16L1,-0.19579977,False
ENSG00000002834,LASP1,-0.19593735,False
ENSG00000006283,CACNA1G,-0.19594729,False
ENSG00000076513,ANKRD13A,-0.19596024,False
ENSG00000175575,PAAF1,-0.19617757,False
ENSG00000117625,RCOR3,-0.19640513,False
ENSG00000121671,CRY2,-0.19650486,False
ENSG00000143248,RGS5,-0.19661683,False
ENSG00000149308,NPAT,-0.19664215,False
ENSG00000113966,ARL6,-0.19671649,False
ENSG00000158445,KCNB1,-0.19682822,False
ENSG00000173418,NAA20,-0.19687678,False
ENSG00000164978,NUDT2,-0.19700792,False
ENSG00000115685,PPP1R7,-0.19720967,False
ENSG00000132485,ZRANB2,-0.19722804,False
ENSG00000006007,GDE1,-0.19753471,False
ENSG00000183044,ABAT,-0.19770302,False
ENSG00000103353,UBFD1,-0.19776465,False
ENSG00000122733,PHF24,-0.19781241,False
ENSG00000184613,NELL2,-0.1978625,False
ENSG00000106617,PRKAG2,-0.19803765,False
ENSG00000198833,UBE2J1,-0.19805862,False
ENSG00000119318,RAD23B,-0.19814233,False
ENSG00000129484,PARP2,-0.1982048,False
ENSG00000135457,TFCP2,-0.19831099,False
ENSG00000158985,CDC42SE2,-0.1985266,False
ENSG00000128000,ZNF780B,-0.19862276,False
ENSG00000060656,PTPRU,-0.19875455,False
ENSG00000144406,UNC80,-0.19887401,False
ENSG00000148396,SEC16A,-0.19889401,False
ENSG00000160584,SIK3,-0.19893445,False
ENSG00000090971,NAT14,-0.19904843,False
ENSG00000224470,ATXN1L,-0.19949654,False
ENSG00000198721,ECI2,-0.19995211,False
ENSG00000138642,HERC6,-0.20006408,False
ENSG00000164506,STXBP5,-0.20077516,False
ENSG00000154978,VOPP1,-0.20088471,False
ENSG00000116685,KIAA2013,-0.2009254,False
ENSG00000113384,GOLPH3,-0.20116359,False
ENSG00000138381,ASNSD1,-0.20149724,False
ENSG00000173744,AGFG1,-0.2018808,False
ENSG00000018625,ATP1A2,-0.20190206,False
ENSG00000011426,ANLN,-0.20216407,False
ENSG00000067715,SYT1,-0.20218249,False
ENSG00000169862,CTNND2,-0.20223923,False
ENSG00000169398,PTK2,-0.20248584,False
ENSG00000178913,TAF7,-0.20265166,False
ENSG00000020426,MNAT1,-0.20280209,False
ENSG00000166887,VPS39,-0.20341656,False
ENSG00000132740,IGHMBP2,-0.20348062,False
ENSG00000071054,MAP4K4,-0.20360427,False
ENSG00000161048,NAPEPLD,-0.20366408,False
ENSG00000083799,CYLD,-0.20393924,False
ENSG00000165813,CCDC186,-0.20427014,False
ENSG00000144959,NCEH1,-0.2042744,False
ENSG00000094841,UPRT,-0.20431526,False
ENSG00000130741,EIF2S3,-0.20431566,False
ENSG00000124222,STX16,-0.20479335,False
ENSG00000123728,RAP2C,-0.20491992,False
ENSG00000109339,MAPK10,-0.20498553,False
ENSG00000112699,GMDS,-0.20502381,False
ENSG00000117500,TMED5,-0.20519525,False
ENSG00000213639,PPP1CB,-0.2052783,False
ENSG00000185010,F8,-0.2054086,False
ENSG00000156531,PHF6,-0.20568977,False
ENSG00000115137,DNAJC27,-0.20625973,False
ENSG00000173064,HECTD4,-0.20644747,False
ENSG00000162437,RAVER2,-0.20651835,False
ENSG00000168453,HR,-0.20687021,False
ENSG00000158290,CUL4B,-0.20690697,False
ENSG00000101246,ARFRP1,-0.20693177,False
ENSG00000101367,MAPRE1,-0.20712155,False
ENSG00000164061,BSN,-0.20715722,False
ENSG00000080189,SLC35C2,-0.20717439,False
ENSG00000115839,RAB3GAP1,-0.20788063,False
ENSG00000054690,PLEKHH1,-0.20831367,False
ENSG00000163257,DCAF16,-0.20856363,False
ENSG00000134970,TMED7,-0.20865878,False
ENSG00000108946,PRKAR1A,-0.20882355,False
ENSG00000241553,ARPC4,-0.20893177,False
ENSG00000127463,EMC1,-0.2090723,False
ENSG00000161526,SAP30BP,-0.20916575,False
ENSG00000112981,NME5,-0.20943366,False
ENSG00000129932,DOHH,-0.20973283,False
ENSG00000125355,TMEM255A,-0.21046971,False
ENSG00000166206,GABRB3,-0.210512,False
ENSG00000131165,CHMP1A,-0.21062712,False
ENSG00000068366,ACSL4,-0.21072738,False
ENSG00000142634,EFHD2,-0.21081367,False
ENSG00000126970,ZC4H2,-0.2109243,False
ENSG00000106688,SLC1A1,-0.21096277,False
ENSG00000112379,ARFGEF3,-0.21108434,False
ENSG00000177888,ZBTB41,-0.21109723,False
ENSG00000151693,ASAP2,-0.21111703,False
ENSG00000083642,PDS5B,-0.21171491,False
ENSG00000185262,UBALD2,-0.2117267,False
ENSG00000134748,PRPF38A,-0.21177909,False
ENSG00000124181,PLCG1,-0.21199061,False
ENSG00000018510,AGPS,-0.21202284,False
ENSG00000176749,CDK5R1,-0.21251282,False
ENSG00000141576,RNF157,-0.21285084,False
ENSG00000155975,VPS37A,-0.21297704,False
ENSG00000100908,EMC9,-0.213014,False
ENSG00000103423,DNAJA3,-0.213057,False
ENSG00000103005,USB1,-0.21315315,False
ENSG00000150938,CRIM1,-0.21335743,False
ENSG00000197912,SPG7,-0.21336862,False
ENSG00000086589,RBM22,-0.21339531,False
ENSG00000106789,CORO2A,-0.21357886,False
ENSG00000198964,SGMS1,-0.213629,False
ENSG00000153822,KCNJ16,-0.2136589,False
ENSG00000104969,SGTA,-0.21373457,False
ENSG00000122126,OCRL,-0.21374308,False
ENSG00000196199,MPHOSPH8,-0.21385139,False
ENSG00000116350,SRSF4,-0.21387263,False
ENSG00000100227,POLDIP3,-0.21441987,False
ENSG00000159788,RGS12,-0.2144623,False
ENSG00000119487,MAPKAP1,-0.21480612,False
ENSG00000108819,PPP1R9B,-0.21491268,False
ENSG00000170522,ELOVL6,-0.21493189,False
ENSG00000141759,TXNL4A,-0.21505438,False
ENSG00000136159,NUDT15,-0.21544206,False
ENSG00000137692,DCUN1D5,-0.21548639,False
ENSG00000144868,TMEM108,-0.21550146,False
ENSG00000138036,DYNC2LI1,-0.21584024,False
ENSG00000140575,IQGAP1,-0.2159004,False
ENSG00000107242,PIP5K1B,-0.2161965,False
ENSG00000162604,TM2D1,-0.21640772,False
ENSG00000184515,BEX5,-0.21649879,False
ENSG00000178498,DTX3,-0.21663138,False
ENSG00000136099,PCDH8,-0.21716382,False
ENSG00000029363,BCLAF1,-0.21721871,False
ENSG00000172461,FUT9,-0.21730728,False
ENSG00000007944,MYLIP,-0.21747291,False
ENSG00000134686,PHC2,-0.21749143,False
ENSG00000091140,DLD,-0.21776816,False
ENSG00000180228,PRKRA,-0.21795852,False
ENSG00000151148,UBE3B,-0.21809608,False
ENSG00000047188,YTHDC2,-0.2181094,False
ENSG00000112592,TBP,-0.21837215,False
ENSG00000109452,INPP4B,-0.21872745,False
ENSG00000132164,SLC6A11,-0.21876445,False
ENSG00000102081,FMR1,-0.21883881,False
ENSG00000139436,GIT2,-0.21899496,False
ENSG00000102908,NFAT5,-0.21903627,False
ENSG00000165516,KLHDC2,-0.21914448,False
ENSG00000143919,CAMKMT,-0.21916714,False
ENSG00000006530,AGK,-0.21918596,False
ENSG00000136636,KCTD3,-0.21920967,False
ENSG00000182307,C8orf33,-0.21941675,False
ENSG00000242259,C22orf39,-0.21946597,False
ENSG00000177951,BET1L,-0.22023293,False
ENSG00000197601,FAR1,-0.22028299,False
ENSG00000134480,CCNH,-0.22067766,False
ENSG00000126768,TIMM17B,-0.22095937,False
ENSG00000198363,ASPH,-0.22100782,False
ENSG00000136261,BZW2,-0.2217378,False
ENSG00000197771,MCMBP,-0.22181883,False
ENSG00000067606,PRKCZ,-0.22190882,False
ENSG00000196376,SLC35F1,-0.22225088,False
ENSG00000171365,CLCN5,-0.2223266,False
ENSG00000112651,MRPL2,-0.2230818,False
ENSG00000055208,TAB2,-0.22329023,False
ENSG00000144895,EIF2A,-0.2233604,False
ENSG00000183723,CMTM4,-0.2234098,False
ENSG00000102921,N4BP1,-0.22342557,False
ENSG00000173726,TOMM20,-0.22352457,False
ENSG00000136848,DAB2IP,-0.22366826,False
ENSG00000175662,TOM1L2,-0.22371787,False
ENSG00000185518,SV2B,-0.22371976,False
ENSG00000138279,ANXA7,-0.22374003,False
ENSG00000179021,C3orf38,-0.22383508,False
ENSG00000129946,SHC2,-0.22390643,False
ENSG00000172831,CES2,-0.22400513,False
ENSG00000197077,KIAA1671,-0.22417423,False
ENSG00000224531,SMIM13,-0.22439729,False
ENSG00000084463,WBP11,-0.22441569,False
ENSG00000184194,GPR173,-0.22442217,False
ENSG00000133243,BTBD2,-0.22443502,False
ENSG00000139324,TMTC3,-0.22447787,False
ENSG00000101365,IDH3B,-0.22449413,False
ENSG00000155959,VBP1,-0.22450544,False
ENSG00000143393,PI4KB,-0.22451586,False
ENSG00000144451,SPAG16,-0.2246287,False
ENSG00000164050,PLXNB1,-0.2248868,False
ENSG00000114279,FGF12,-0.22493316,False
ENSG00000121769,FABP3,-0.22506222,False
ENSG00000185619,PCGF3,-0.22532874,False
ENSG00000116544,DLGAP3,-0.22539534,False
ENSG00000175348,TMEM9B,-0.2254393,False
ENSG00000178074,C2orf69,-0.22544181,False
ENSG00000115159,GPD2,-0.22561693,False
ENSG00000157764,BRAF,-0.22563465,False
ENSG00000128872,TMOD2,-0.22565733,False
ENSG00000116991,SIPA1L2,-0.22579654,False
ENSG00000113569,NUP155,-0.22597407,False
ENSG00000108433,GOSR2,-0.22601031,False
ENSG00000171793,CTPS1,-0.22610639,False
ENSG00000078142,PIK3C3,-0.22635546,False
ENSG00000110697,PITPNM1,-0.2264694,False
ENSG00000187240,DYNC2H1,-0.22653723,False
ENSG00000164574,GALNT10,-0.2267112,False
ENSG00000128989,ARPP19,-0.22677775,False
ENSG00000198961,PJA2,-0.22690307,False
ENSG00000083290,ULK2,-0.22741376,False
ENSG00000164080,RAD54L2,-0.22742683,False
ENSG00000164924,YWHAZ,-0.22745709,False
ENSG00000092010,PSME1,-0.22757362,False
ENSG00000012174,MBTPS2,-0.22767885,False
ENSG00000090975,PITPNM2,-0.22772844,False
ENSG00000164330,EBF1,-0.22778209,False
ENSG00000165006,UBAP1,-0.22792679,False
ENSG00000204104,TRAF3IP1,-0.22801939,False
ENSG00000164117,FBXO8,-0.22806297,False
ENSG00000174775,HRAS,-0.22808133,False
ENSG00000148925,BTBD10,-0.22818941,False
ENSG00000127995,CASD1,-0.22820695,False
ENSG00000156011,PSD3,-0.22870222,False
ENSG00000124164,VAPB,-0.22873822,False
ENSG00000131966,ACTR10,-0.22874385,False
ENSG00000100567,PSMA3,-0.22905734,False
ENSG00000214753,HNRNPUL2,-0.2292307,False
ENSG00000170142,UBE2E1,-0.22923292,False
ENSG00000132612,VPS4A,-0.22935306,False
ENSG00000165646,SLC18A2,-0.22939533,False
ENSG00000171222,SCAND1,-0.22946203,False
ENSG00000136274,NACAD,-0.22980514,False
ENSG00000107263,RAPGEF1,-0.22992212,False
ENSG00000109832,DDX25,-0.23003134,False
ENSG00000097007,ABL1,-0.23007092,False
ENSG00000129244,ATP1B2,-0.23026684,False
ENSG00000171490,RSL1D1,-0.23028442,False
ENSG00000111300,NAA25,-0.23034371,False
ENSG00000143337,TOR1AIP1,-0.23073897,False
ENSG00000112874,NUDT12,-0.23135573,False
ENSG00000163104,SMARCAD1,-0.23147038,False
ENSG00000084731,KIF3C,-0.23205176,False
ENSG00000112531,QKI,-0.23271275,False
ENSG00000165443,PHYHIPL,-0.23279184,False
ENSG00000242802,AP5Z1,-0.23279884,False
ENSG00000110107,PRPF19,-0.23289938,False
ENSG00000066455,GOLGA5,-0.23301485,False
ENSG00000065457,ADAT1,-0.23314913,False
ENSG00000135040,NAA35,-0.23322952,False
ENSG00000221823,PPP3R1,-0.2337602,False
ENSG00000196586,MYO6,-0.23376606,False
ENSG00000141985,SH3GL1,-0.23410343,False
ENSG00000134852,CLOCK,-0.23416147,False
ENSG00000051825,MPHOSPH9,-0.23421863,False
ENSG00000205659,LIN52,-0.23460695,False
ENSG00000134779,TPGS2,-0.23468946,False
ENSG00000124532,MRS2,-0.23480941,False
ENSG00000198794,SCAMP5,-0.23500915,False
ENSG00000088538,DOCK3,-0.23528372,False
ENSG00000142186,SCYL1,-0.23547912,False
ENSG00000197442,MAP3K5,-0.23616356,False
ENSG00000072501,SMC1A,-0.23650295,False
ENSG00000143761,ARF1,-0.23651963,False
ENSG00000163818,LZTFL1,-0.23663807,False
ENSG00000101421,CHMP4B,-0.2367457,False
ENSG00000171109,MFN1,-0.23675884,False
ENSG00000167371,PRRT2,-0.23694734,False
ENSG00000197586,ENTPD6,-0.23712794,False
ENSG00000198648,STK39,-0.23758906,False
ENSG00000099308,MAST3,-0.23768377,False
ENSG00000073921,PICALM,-0.23821451,False
ENSG00000205531,NAP1L4,-0.23823413,False
ENSG00000166822,TMEM170A,-0.2383851,False
ENSG00000079785,DDX1,-0.23844598,False
ENSG00000122958,VPS26A,-0.23848787,False
ENSG00000159348,CYB5R1,-0.23888446,False
ENSG00000138138,ATAD1,-0.23906809,False
ENSG00000115020,PIKFYVE,-0.2393083,False
ENSG00000159784,FAM131B,-0.23935287,False
ENSG00000187522,HSPA14,-0.2395695,False
ENSG00000164398,ACSL6,-0.23960362,False
ENSG00000041357,PSMA4,-0.24009249,False
ENSG00000110344,UBE4A,-0.24015929,False
ENSG00000138073,PREB,-0.24044804,False
ENSG00000123570,RAB9B,-0.24050947,False
ENSG00000003147,ICA1,-0.24086608,False
ENSG00000196911,KPNA5,-0.24114937,False
ENSG00000126705,AHDC1,-0.24122468,False
ENSG00000164975,SNAPC3,-0.24131952,False
ENSG00000205356,TECPR1,-0.24147181,False
ENSG00000140943,MBTPS1,-0.24183083,False
ENSG00000136827,TOR1A,-0.24186854,False
ENSG00000153823,PID1,-0.24202685,False
ENSG00000107372,ZFAND5,-0.24208762,False
ENSG00000198142,SOWAHC,-0.24211718,False
ENSG00000221914,PPP2R2A,-0.24267107,False
ENSG00000178235,SLITRK1,-0.24269563,False
ENSG00000117748,RPA2,-0.24325372,False
ENSG00000107625,DDX50,-0.24325424,False
ENSG00000111052,LIN7A,-0.24342808,False
ENSG00000127561,SYNGR3,-0.24350245,False
ENSG00000122515,ZMIZ2,-0.24357836,False
ENSG00000132463,GRSF1,-0.243963,False
ENSG00000135974,C2orf49,-0.24405627,False
ENSG00000105379,ETFB,-0.24441795,False
ENSG00000162298,SYVN1,-0.24461149,False
ENSG00000120992,LYPLA1,-0.24463071,False
ENSG00000114541,FRMD4B,-0.24466091,False
ENSG00000119041,GTF3C3,-0.24468118,False
ENSG00000013561,RNF14,-0.24473275,False
ENSG00000109111,SUPT6H,-0.24482211,False
ENSG00000233016,SNHG7,-0.24561733,False
ENSG00000071794,HLTF,-0.24597271,False
ENSG00000056998,GYG2,-0.2460918,False
ENSG00000086758,HUWE1,-0.24634908,False
ENSG00000169760,NLGN1,-0.24651244,False
ENSG00000183091,NEB,-0.24655977,False
ENSG00000159593,NAE1,-0.24660149,False
ENSG00000078124,ACER3,-0.24660823,False
ENSG00000128011,LRFN1,-0.24671231,False
ENSG00000162642,C1orf52,-0.24696863,False
ENSG00000117054,ACADM,-0.24700688,False
ENSG00000163900,TMEM41A,-0.24705803,False
ENSG00000136758,YME1L1,-0.24713732,False
ENSG00000198055,GRK6,-0.24720569,False
ENSG00000120008,WDR11,-0.24733594,False
ENSG00000118096,IFT46,-0.2474855,False
ENSG00000163531,NFASC,-0.24764635,False
ENSG00000170542,SERPINB9,-0.24765742,False
ENSG00000143811,PYCR2,-0.24771139,False
ENSG00000102225,CDK16,-0.2478497,False
ENSG00000186815,TPCN1,-0.2478653,False
ENSG00000156873,PHKG2,-0.24796103,False
ENSG00000181852,RNF41,-0.24849913,False
ENSG00000088387,DOCK9,-0.24870518,False
ENSG00000110315,RNF141,-0.2488514,False
ENSG00000122779,TRIM24,-0.24887389,False
ENSG00000196177,ACADSB,-0.24890907,False
ENSG00000168301,KCTD6,-0.24899447,False
ENSG00000008513,ST3GAL1,-0.2491284,False
ENSG00000145687,SSBP2,-0.24940652,False
ENSG00000113658,SMAD5,-0.24965185,False
ENSG00000116667,C1orf21,-0.24981031,False
ENSG00000179195,ZNF664,-0.25006872,False
ENSG00000141026,MED9,-0.25012586,False
ENSG00000151883,PARP8,-0.25015026,False
ENSG00000177683,THAP5,-0.25027514,False
ENSG00000136026,CKAP4,-0.25028986,False
ENSG00000112062,MAPK14,-0.25032982,False
ENSG00000198863,RUNDC1,-0.25041875,False
ENSG00000148730,EIF4EBP2,-0.25076744,False
ENSG00000205758,CRYZL1,-0.25082844,False
ENSG00000164163,ABCE1,-0.25091806,False
ENSG00000184900,SUMO3,-0.25108498,False
ENSG00000187957,DNER,-0.2513825,False
ENSG00000137171,KLC4,-0.2515064,False
ENSG00000130175,PRKCSH,-0.25170058,False
ENSG00000169217,CD2BP2,-0.25177422,False
ENSG00000169891,REPS2,-0.25181037,False
ENSG00000065548,ZC3H15,-0.25225878,False
ENSG00000087095,NLK,-0.25235394,False
ENSG00000076108,BAZ2A,-0.252483,False
ENSG00000147853,AK3,-0.25255072,False
ENSG00000114978,MOB1A,-0.2526782,False
ENSG00000061676,NCKAP1,-0.2531193,False
ENSG00000151247,EIF4E,-0.2532065,False
ENSG00000108669,CYTH1,-0.25334397,False
ENSG00000027697,IFNGR1,-0.25373587,False
ENSG00000151414,NEK7,-0.25373605,False
ENSG00000134371,CDC73,-0.2540141,False
ENSG00000012061,ERCC1,-0.25407293,False
ENSG00000012660,ELOVL5,-0.2544234,False
ENSG00000112796,ENPP5,-0.25466767,False
ENSG00000162980,ARL5A,-0.25499612,False
ENSG00000100714,MTHFD1,-0.25507215,False
ENSG00000134014,ELP3,-0.2552479,False
ENSG00000124191,TOX2,-0.2554625,False
ENSG00000101310,SEC23B,-0.25573528,False
ENSG00000150712,MTMR12,-0.25583193,False
ENSG00000179010,MRFAP1,-0.25608277,False
ENSG00000068912,ERLEC1,-0.25616407,False
ENSG00000152642,GPD1L,-0.2565184,False
ENSG00000129245,FXR2,-0.25656462,False
ENSG00000120533,ENY2,-0.25661418,False
ENSG00000146587,RBAK,-0.25692275,False
ENSG00000115904,SOS1,-0.25706205,False
ENSG00000105323,HNRNPUL1,-0.25707173,False
ENSG00000102531,FNDC3A,-0.25751993,False
ENSG00000132321,IQCA1,-0.25759205,False
ENSG00000240682,ISY1,-0.25767103,False
ENSG00000151327,FAM177A1,-0.25793839,False
ENSG00000111676,ATN1,-0.25827348,False
ENSG00000104231,ZFAND1,-0.25862977,False
ENSG00000162702,ZNF281,-0.2587417,False
ENSG00000205336,ADGRG1,-0.2590318,False
ENSG00000119048,UBE2B,-0.25910756,False
ENSG00000138674,SEC31A,-0.2592509,False
ENSG00000113851,CRBN,-0.25971007,False
ENSG00000140718,FTO,-0.26000893,False
ENSG00000051108,HERPUD1,-0.26005077,False
ENSG00000109158,GABRA4,-0.2606543,False
ENSG00000196338,NLGN3,-0.26073208,False
ENSG00000092203,TOX4,-0.2610471,False
ENSG00000151690,MFSD6,-0.26136816,False
ENSG00000071189,SNX13,-0.26139596,False
ENSG00000239305,RNF103,-0.2616922,False
ENSG00000101654,RNMT,-0.2618602,False
ENSG00000198042,MAK16,-0.26246804,False
ENSG00000137285,TUBB2B,-0.26251078,False
ENSG00000164124,TMEM144,-0.26297045,False
ENSG00000154217,PITPNC1,-0.26321337,False
ENSG00000132356,PRKAA1,-0.2634689,False
ENSG00000163807,KIAA1143,-0.26380196,False
ENSG00000188986,NELFB,-0.26435184,False
ENSG00000166974,MAPRE2,-0.26453373,False
ENSG00000117020,AKT3,-0.2647374,False
ENSG00000083520,DIS3,-0.26482606,False
ENSG00000171503,ETFDH,-0.26578727,False
ENSG00000135829,DHX9,-0.26588976,False
ENSG00000133657,ATP13A3,-0.26594415,False
ENSG00000173517,PEAK1,-0.26682365,False
ENSG00000119965,C10orf88,-0.2669555,False
ENSG00000023734,STRAP,-0.2671244,False
ENSG00000167699,GLOD4,-0.26741773,False
ENSG00000168818,STX18,-0.267629,False
ENSG00000116871,MAP7D1,-0.26800975,False
ENSG00000170088,TMEM192,-0.2683406,False
ENSG00000121413,ZSCAN18,-0.2685018,False
ENSG00000176148,TCP11L1,-0.2686079,False
ENSG00000187672,ERC2,-0.26918024,False
ENSG00000095564,BTAF1,-0.26949066,False
ENSG00000170619,COMMD5,-0.26955253,False
ENSG00000118454,ANKRD13C,-0.26967663,False
ENSG00000144747,TMF1,-0.27004513,False
ENSG00000169967,MAP3K2,-0.2700912,False
ENSG00000122584,NXPH1,-0.27011618,False
ENSG00000181523,SGSH,-0.2701805,False
ENSG00000148411,NACC2,-0.2702618,False
ENSG00000134046,MBD2,-0.2702713,False
ENSG00000110237,ARHGEF17,-0.27036518,False
ENSG00000227051,C14orf132,-0.2704364,False
ENSG00000104980,TIMM44,-0.2704755,False
ENSG00000172346,CSDC2,-0.270479,False
ENSG00000069509,FUNDC1,-0.27064517,False
ENSG00000179431,FJX1,-0.2707558,False
ENSG00000113597,TRAPPC13,-0.27090824,False
ENSG00000234616,JRK,-0.2709448,False
ENSG00000198216,CACNA1E,-0.27097398,False
ENSG00000145725,PPIP5K2,-0.27102205,False
ENSG00000196227,FAM217B,-0.27114698,False
ENSG00000043093,DCUN1D1,-0.2717075,False
ENSG00000251022,THAP9-AS1,-0.27176577,False
ENSG00000141232,TOB1,-0.27217355,False
ENSG00000206052,DOK6,-0.2728188,False
ENSG00000109956,B3GAT1,-0.2730453,False
ENSG00000152954,NRSN1,-0.27321017,False
ENSG00000143786,CNIH3,-0.27341983,False
ENSG00000126883,NUP214,-0.27370787,False
ENSG00000198231,DDX42,-0.2739782,False
ENSG00000169006,NTSR2,-0.274145,False
ENSG00000149295,DRD2,-0.27415717,False
ENSG00000109436,TBC1D9,-0.2746961,False
ENSG00000163964,PIGX,-0.27482894,False
ENSG00000144040,SFXN5,-0.2749428,False
ENSG00000166479,TMX3,-0.27502295,False
ENSG00000147894,C9orf72,-0.27529612,False
ENSG00000143333,RGS16,-0.27588135,False
ENSG00000108510,MED13,-0.27594575,False
ENSG00000130224,LRCH2,-0.27602324,False
ENSG00000100324,TAB1,-0.2761194,False
ENSG00000203485,INF2,-0.27617395,False
ENSG00000133114,GPALPP1,-0.27635252,False
ENSG00000144642,RBMS3,-0.27661967,False
ENSG00000143153,ATP1B1,-0.27689758,False
ENSG00000121022,COPS5,-0.27699003,False
ENSG00000134996,OSTF1,-0.27702934,False
ENSG00000120137,PANK3,-0.2770447,False
ENSG00000173674,EIF1AX,-0.2770727,False
ENSG00000165802,NSMF,-0.27712604,False
ENSG00000083457,ITGAE,-0.27714592,False
ENSG00000113048,MRPS27,-0.27795565,False
ENSG00000118276,B4GALT6,-0.27811384,False
ENSG00000165240,ATP7A,-0.27821636,False
ENSG00000172264,MACROD2,-0.27832583,False
ENSG00000132305,IMMT,-0.27839664,False
ENSG00000174720,LARP7,-0.2787298,False
ENSG00000169180,XPO6,-0.27881885,False
ENSG00000149792,MRPL49,-0.27894762,False
ENSG00000128512,DOCK4,-0.27910522,False
ENSG00000182512,GLRX5,-0.27949095,False
ENSG00000184486,POU3F2,-0.28016004,False
ENSG00000152700,SAR1B,-0.28018168,False
ENSG00000145391,SETD7,-0.280382,False
ENSG00000137103,TMEM8B,-0.28060457,False
ENSG00000140365,COMMD4,-0.28062904,False
ENSG00000167986,DDB1,-0.28105417,False
ENSG00000159658,EFCAB14,-0.2814032,False
ENSG00000170871,KIAA0232,-0.2815771,False
ENSG00000175426,PCSK1,-0.2822458,False
ENSG00000105778,AVL9,-0.2823865,False
ENSG00000142089,IFITM3,-0.28252953,False
ENSG00000178425,NT5DC1,-0.2827204,False
ENSG00000033122,LRRC7,-0.28309852,False
ENSG00000184672,RALYL,-0.28317103,False
ENSG00000005249,PRKAR2B,-0.28317606,False
ENSG00000114021,NIT2,-0.28343153,False
ENSG00000117676,RPS6KA1,-0.28363806,False
ENSG00000149136,SSRP1,-0.28428516,False
ENSG00000151502,VPS26B,-0.28465977,False
ENSG00000103657,HERC1,-0.28475735,False
ENSG00000197157,SND1,-0.2849449,False
ENSG00000137872,SEMA6D,-0.28537372,False
ENSG00000134851,TMEM165,-0.28566477,False
ENSG00000174574,AKIRIN1,-0.28583527,False
ENSG00000114902,SPCS1,-0.28610337,False
ENSG00000108861,DUSP3,-0.2866884,False
ENSG00000118046,STK11,-0.2867613,False
ENSG00000206432,TMEM200C,-0.2873871,False
ENSG00000104142,VPS18,-0.28750724,False
ENSG00000186501,TMEM222,-0.2876708,False
ENSG00000163590,PPM1L,-0.2878445,False
ENSG00000138650,PCDH10,-0.2879678,False
ENSG00000162923,WDR26,-0.28801715,False
ENSG00000168234,TTC39C,-0.2886447,False
ENSG00000066739,ATG2B,-0.28914648,False
ENSG00000152092,ASTN1,-0.2891769,False
ENSG00000117528,ABCD3,-0.28988868,False
ENSG00000155827,RNF20,-0.2902303,False
ENSG00000021645,NRXN3,-0.2902526,False
ENSG00000124275,MTRR,-0.29025796,False
ENSG00000165801,ARHGEF40,-0.29044724,False
ENSG00000100353,EIF3D,-0.2904889,False
ENSG00000072803,FBXW11,-0.29081085,False
ENSG00000065000,AP3D1,-0.29083654,False
ENSG00000181035,SLC25A42,-0.2908729,False
ENSG00000179314,WSCD1,-0.29087302,False
ENSG00000155096,AZIN1,-0.29092473,False
ENSG00000184216,IRAK1,-0.29126456,False
ENSG00000107897,ACBD5,-0.2912974,False
ENSG00000090989,EXOC1,-0.29150355,False
ENSG00000185722,ANKFY1,-0.2915474,False
ENSG00000185024,BRF1,-0.29211155,False
ENSG00000075089,ACTR6,-0.29229918,False
ENSG00000134369,NAV1,-0.29235187,False
ENSG00000100304,TTLL12,-0.29240584,False
ENSG00000176022,B3GALT6,-0.29241487,False
ENSG00000006125,AP2B1,-0.29264304,False
ENSG00000126247,CAPNS1,-0.29318628,False
ENSG00000119899,SLC17A5,-0.29369318,False
ENSG00000196632,WNK3,-0.2939992,False
ENSG00000047056,WDR37,-0.29411632,False
ENSG00000182400,TRAPPC6B,-0.29448372,False
ENSG00000117155,SSX2IP,-0.29466277,False
ENSG00000029364,SLC39A9,-0.29481515,False
ENSG00000101199,ARFGAP1,-0.295485,False
ENSG00000163064,EN1,-0.2964305,False
ENSG00000124785,NRN1,-0.29648998,False
ENSG00000179295,PTPN11,-0.29660395,False
ENSG00000164253,WDR41,-0.2969496,False
ENSG00000132640,BTBD3,-0.2972351,False
ENSG00000111218,PRMT8,-0.29749045,False
ENSG00000146476,ARMT1,-0.29761946,False
ENSG00000177370,TIMM22,-0.29762065,False
ENSG00000134215,VAV3,-0.2976934,False
ENSG00000090863,GLG1,-0.29797596,False
ENSG00000148943,LIN7C,-0.2979831,False
ENSG00000173221,GLRX,-0.29815447,False
ENSG00000183735,TBK1,-0.2981548,False
ENSG00000150540,HNMT,-0.29824415,False
ENSG00000123178,SPRYD7,-0.29840335,False
ENSG00000142319,SLC6A3,-0.2984709,False
