PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,person,dataset,y
-0.011327260122411127,-0.024794302651169123,0.010043687499548407,-0.01889381021867392,-0.002175744058461423,0.0022037127219106975,-0.1556222340727547,0.01197889237703812,0.000152784233050014,-0.013806382990514846,-0.02729063672625867,-0.008993955121892782,-0.0006869998659517323,-0.007976499395665365,-0.02852464278984435,-0.00697143488602839,-0.012030372058399233,-0.015004679600814282,0.0016700565540870855,-0.008688769917184822,-0.0011051946421288975,-0.01450097606449522,-0.0005886209901319489,-0.010750431484122093,-0.0013770819667414638,-0.04141368085477768,-0.03460995472657215,-0.0029395844634861434,-0.013512393037616954,-0.01438076971936442,C-1271p-SNc,GSE20141,0
-0.001262137531608953,0.0012378638857877202,-0.01304350931516372,-0.012871475816880881,-0.003504970022742844,-0.023068687573948466,-0.13143998025428222,0.013233650247661276,0.002002570339022497,-0.03568215952022504,-0.02969684797360186,-0.015136813393703064,-0.0040779014506277435,-0.0070650196085794564,0.019479649586974696,-0.01436173342677024,-0.02039512900913982,0.029343919026088773,-0.006407936559863995,-0.023193682248511815,-0.0031019857633346045,-0.014840249022273894,-0.0007529557545023807,0.016275997641192707,-0.00010241760291593776,0.017822964073909067,0.0024479072787975766,-0.002587677886801834,-0.01368485224048239,-0.0124836791433003,C-2829-SNc,GSE20141,0
-0.009785014506694258,-0.016122306472688305,0.023370537479468594,-0.01666198448947093,0.0004739278393742071,-0.007461839881808528,-0.14667636511749735,0.02079256975333269,-0.0004909274508676195,-0.029629161245101704,-0.0019326530981984837,-0.008118777842036386,-0.0003008222790902623,-0.008455960316570263,-0.026723944655056345,-0.00610513437371185,-0.012077490832466285,-0.013107403932520691,0.002085571736846188,0.0025062519478849217,-0.004796259922202019,-0.014958852133030658,-0.0005808275219230484,-0.013333897438086608,0.00022662846928850865,-0.03956056133264185,-0.03397978685124631,-0.0035533160044185228,-0.014307987918788519,-0.011651490649905439,C-3132p-SNc,GSE20141,0
-0.0016458698256092692,0.0031376570111234,-0.01971792061474218,-0.006482694516793393,-0.002062347399648325,-0.004952929532412591,0.06966372972204979,0.01756296905627613,-9.628394608239957e-05,-0.03295908692196826,0.006271675466086425,-0.00041434630767872484,-0.007628982791278636,-0.007089046563745948,-0.01434973356864188,-0.011865755440758855,-0.022791483126004514,-0.013846987901656945,-0.02333904584951061,0.007920108550674303,-0.023221585866943114,-0.023175879804731507,-0.03051079443252873,-0.01462263962874399,-0.022044812879411357,0.008533334083168063,-0.05686855872082114,-0.002693211220185036,-0.010777440075894791,-0.011849315993413137,C-3397-SNc,GSE20141,0
-0.0002097235143934802,0.0014052398041088552,-0.02204963517046612,0.011144011225525665,-0.006746245853752076,-0.00888532932837157,-0.14770765517772566,0.02121287793194621,-0.008603899802447275,-0.018371202735949985,0.001030847536273679,-0.008107234160111639,-0.0004945523589662709,0.0018016721765933498,-0.0265035932727568,-0.004665754083489616,0.0015783792009996698,-0.012783712771781744,-0.005432664529575269,-0.020073051622585467,0.001752640405318716,-0.013611496513810512,-0.005396507978206462,-0.013910386821259125,0.0024194762488604898,-0.04952676792826221,-0.033779928584781314,-0.002367525528376113,-0.01563313882357915,-0.010402417008806033,C-3543-SNc,GSE20141,0
0.0013784067557379319,0.0015805155234051185,-0.024372374679791965,0.004332757369872677,-0.0010591663899198061,-0.009659190436996859,-0.08399633502512377,0.013807827566590967,-0.013164242071911282,-0.01328630152602287,0.012545216457321533,0.004603727538326044,-0.002883343260314529,-0.0015304176157866093,-0.027682448502892455,-0.0047493425530936596,-0.0023173481826335137,-0.014024700938631365,-0.011501169991442956,-0.024253239377287763,-0.0012514275304199428,-0.016979800268165476,-0.00023892916916060032,-0.011452302698278932,0.0028115013904783112,-0.05303566541706669,-0.04968528010607942,0.004195724256439689,-0.015606845546062915,-0.011443084610916057,C-3603-SNc,GSE20141,0
-0.0008045748924934783,0.001496085244969261,-0.019854070851161656,0.007053629478927768,-0.005273907231865177,-0.008370187558968867,-0.14499427927636274,0.04050461691345324,-0.005195977023904387,-0.022249750521038038,-0.00958048944101431,-0.005998711258189278,0.0001902204748028913,0.001753777329730992,-0.02615429408346966,-0.005739273284372763,-0.002156095671519071,-0.009897972300905616,-0.007901540298055412,-0.01935784762781375,-0.0017202214230758314,-0.012717845022809406,-0.0032156811592906915,-0.015365833113587154,-0.001553797124827543,-0.06333825984909239,-0.03192363517783822,-0.0006001087252048439,-0.015162802824924161,-0.01578845273992684,C-5220-SNc,GSE20141,0
0.003723721588090929,0.01007674972410535,-0.0049854154713552985,0.0017400780937769512,0.003992746900060188,0.006851341638193842,0.14907209276046304,0.03594433344802578,0.008140396534080904,-0.005974245721346993,-0.005939508464032221,0.008783657740982723,-0.00033994716041815115,-0.0015219953671983847,0.029287544238681754,0.011478505681614735,0.014557184254287337,-0.009270090947812115,-0.006952030554670043,0.021761389554593325,0.01018207736124677,0.026993105050693668,0.003474248959467857,-0.0031821504001954557,0.010074881679526798,0.012367017176179202,0.04589491544678578,-0.0011656985089904424,0.018737793916268744,-0.004719978190933789,PD-1364-SNc,GSE20141,1
0.0017986574130678804,0.0065645068172503,-0.0038297087657719925,0.0022171950317327787,0.001360991921169901,-0.0034615184330732715,0.09582972492211399,0.03480841174736622,0.02299478470078332,-0.0023628481932649126,-0.014880689132630173,-0.0031426832042839945,0.0012732864346784415,0.007674675506023848,0.0022632555567521813,0.018869306489345292,0.029143621985093553,0.036530302124528506,0.008438287938505588,0.0008213973290656715,-0.0015557027300505794,0.015247025507869195,0.0054067035029750805,0.015027125227573854,-0.007735237310497233,0.022527461727617628,0.03927998069642997,0.0017913630433909254,0.01822323590617365,-0.004040192799762683,PD-1401-SNc,GSE20141,1
0.005308265300709537,0.00809668101667512,-0.011310836197604661,0.030242332962769156,0.0029043558441445455,0.015297195605145497,-0.02193724177707668,-0.0566322520112759,-0.0031463662052913155,0.06900648096005771,0.008712013872785557,0.010460318599284979,0.0037399116313848427,-0.002246824343507844,0.02655125948824452,0.02199335722811458,-0.002295604593907514,0.00019622718729477107,0.00937477518556185,0.006399514496859229,0.0003757380103993167,-0.007465388232762934,0.0059972697940292264,0.031115603246222978,0.004290007731768404,0.09959333732547389,0.04164725860972013,-0.00044391080366569643,-0.003943259636895541,-0.004797499334484808,PD-1647-SNc,GSE20141,1
