gene,symbol,importance,rank,direction_rho,direction,top50_fold_frequency
ENSG00000114520,SNX4,0.00011137924103218402,1117,-0.327188940092148,higher rank -> less PD-like,0.0
ENSG00000145191,EIF2B5,0.00011137657872657011,1118,0.19741737278565555,higher rank -> more PD-like,0.0
ENSG00000075618,FSCN1,0.00011134816142237715,1119,0.21409370199691605,higher rank -> more PD-like,0.0
ENSG00000196655,TRAPPC4,0.00011123241224516416,1120,-0.31451612903224085,higher rank -> less PD-like,0.0
ENSG00000196712,NF1,0.00011119728868084381,1121,-0.030865975422425324,higher rank -> less PD-like,0.0
ENSG00000072858,SIDT1,0.00011115901133509876,1122,0.02366551459293263,higher rank -> more PD-like,0.0
ENSG00000162849,KIF26B,0.00011113183720288626,1123,-0.33294930875574213,higher rank -> less PD-like,0.0
ENSG00000147854,UHRF2,0.00011097312189580576,1124,0.35573103558429947,higher rank -> more PD-like,0.0
ENSG00000177479,ARIH2,0.0001109638926083917,1125,-0.05059584528788231,higher rank -> less PD-like,0.0
ENSG00000129353,SLC44A2,0.00011095785888107915,1126,-0.02808179723502149,higher rank -> less PD-like,0.0
ENSG00000164323,CFAP97,0.00011092821927001563,1127,-0.06091589861750818,higher rank -> less PD-like,0.0
ENSG00000170776,AKAP13,0.00011087858085069425,1128,0.2763536866359295,higher rank -> more PD-like,0.0
ENSG00000133627,ACTR3B,0.00011086637794047367,1129,0.033698156682025776,higher rank -> more PD-like,0.04
ENSG00000107862,GBF1,0.00011083787618192718,1130,0.10407190947260793,higher rank -> more PD-like,0.0
ENSG00000164985,PSIP1,0.00011083707026003871,1131,-0.17511520737326233,higher rank -> less PD-like,0.04
ENSG00000138326,RPS24,0.00011080304148295707,1132,-0.10992703533025511,higher rank -> less PD-like,0.0
ENSG00000008277,ADAM22,0.00011078244198488331,1133,0.27918586789553007,higher rank -> more PD-like,0.0
ENSG00000171951,SCG2,0.00011077317664941774,1134,0.09680051847350137,higher rank -> more PD-like,0.0
ENSG00000010810,FYN,0.00011074441059530867,1135,0.016369047619046756,higher rank -> more PD-like,0.0
ENSG00000100403,ZC3H7B,0.00011072917837679505,1136,0.21899001536097107,higher rank -> more PD-like,0.04
ENSG00000170571,EMB,0.00011070633875992616,1137,-0.2422715053763308,higher rank -> less PD-like,0.0
ENSG00000137714,FDX1,0.00011068349060012248,1138,-0.19522849462364522,higher rank -> less PD-like,0.0
ENSG00000005302,MSL3,0.00011067375152031821,1139,0.2253744239631212,higher rank -> more PD-like,0.16
ENSG00000005339,CREBBP,0.00011066238650656949,1140,0.17722734254991346,higher rank -> more PD-like,0.0
ENSG00000135336,ORC3,0.0001106235703119712,1141,-0.38916090629798183,higher rank -> less PD-like,0.0
ENSG00000124788,ATXN1,0.00011061828241887595,1142,0.0928379416282591,higher rank -> more PD-like,0.0
ENSG00000170619,COMMD5,0.000110538273995556,1143,-0.13700076804914765,higher rank -> less PD-like,0.0
ENSG00000101557,USP14,0.00011051075244500023,1144,0.13076036866358728,higher rank -> more PD-like,0.0
ENSG00000011376,LARS2,0.00011050637243322589,1145,-0.21020545314899003,higher rank -> less PD-like,0.0
ENSG00000137513,NARS2,0.00011046347236002268,1146,-0.09682219662057841,higher rank -> less PD-like,0.0
ENSG00000149311,ATM,0.00011045162922010095,1147,0.09221390168970309,higher rank -> more PD-like,0.0
ENSG00000053900,ANAPC4,0.00011044338470655252,1148,-0.29001404108798934,higher rank -> less PD-like,0.0
ENSG00000167635,ZNF146,0.00011042362627802004,1149,0.16897081413209517,higher rank -> more PD-like,0.0
ENSG00000155755,TMEM237,0.00011041222311627228,1150,-0.16772474709284693,higher rank -> less PD-like,0.0
ENSG00000167815,PRDX2,0.00011038565886231188,1151,0.15711405529953051,higher rank -> more PD-like,0.0
ENSG00000164574,GALNT10,0.00011038306935129928,1152,-0.14453725038401666,higher rank -> less PD-like,0.0
ENSG00000087365,SF3B2,0.00011037509292010795,1153,-0.12043970814131447,higher rank -> less PD-like,0.0
ENSG00000176986,SEC24C,0.00011029928671870551,1154,0.1712290134173398,higher rank -> more PD-like,0.04
ENSG00000151025,GPR158,0.00011028049513754035,1155,0.1283857573267943,higher rank -> more PD-like,0.0
ENSG00000131069,ACSS2,0.00011026703798369967,1156,-0.06631704009981916,higher rank -> less PD-like,0.0
ENSG00000162923,WDR26,0.00011024975179707062,1157,-0.219758064516117,higher rank -> less PD-like,0.0
ENSG00000065665,SEC61A2,0.00011019353814995383,1158,0.02016129032257954,higher rank -> more PD-like,0.0
ENSG00000126070,AGO3,0.00011016950080674098,1159,0.245775729646684,higher rank -> more PD-like,0.0
ENSG00000172667,ZMAT3,0.0001101614591514368,1160,0.12605758038517917,higher rank -> more PD-like,0.0
ENSG00000047597,XK,0.00011011282635286372,1161,0.11674347158217487,higher rank -> more PD-like,0.04
ENSG00000163904,SENP2,0.00011009780850482431,1162,-0.1806355606758734,higher rank -> less PD-like,0.0
ENSG00000147481,SNTG1,0.00010994621358459522,1163,0.2684123993616639,higher rank -> more PD-like,0.0
ENSG00000159202,UBE2Z,0.00010993820793344107,1164,0.2163018433179605,higher rank -> more PD-like,0.0
ENSG00000166348,USP54,0.00010989448081913624,1165,0.2710253456221049,higher rank -> more PD-like,0.0
ENSG00000145907,G3BP1,0.00010983312631918365,1166,0.30717165898615834,higher rank -> more PD-like,0.0
ENSG00000083457,ITGAE,0.00010983307868835695,1167,-0.2194220430107407,higher rank -> less PD-like,0.0
ENSG00000169902,TPST1,0.00010982815768669108,1168,-0.13378456221197427,higher rank -> less PD-like,0.0
ENSG00000168906,MAT2A,0.00010980075424332714,1169,0.22311827956988023,higher rank -> more PD-like,0.0
ENSG00000107186,MPDZ,0.00010979584351355771,1170,-0.21702188940090977,higher rank -> less PD-like,0.0
ENSG00000182752,PAPPA,0.00010975770997803796,1171,0.2948828725038241,higher rank -> more PD-like,0.0
ENSG00000100865,CINP,0.00010971818295917398,1172,0.21116551459292235,higher rank -> more PD-like,0.0
ENSG00000196459,TRAPPC2,0.00010970906754015357,1173,-0.1590840904023168,higher rank -> less PD-like,0.0
ENSG00000058729,RIOK2,0.00010968367833084858,1174,-0.18322772657449074,higher rank -> less PD-like,0.0
ENSG00000119596,YLPM1,0.00010962785736179588,1175,-0.2208167820913268,higher rank -> less PD-like,0.0
ENSG00000110436,SLC1A2,0.00010961990097741855,1176,-0.00787259831803861,higher rank -> less PD-like,0.0
ENSG00000109846,CRYAB,0.00010960312000460933,1177,0.35666282642087144,higher rank -> more PD-like,0.0
ENSG00000145248,SLC10A4,0.0001095811030264961,1178,0.1060867895545257,higher rank -> more PD-like,0.0
ENSG00000117868,ESYT2,0.00010958017528096316,1179,0.12490399385559993,higher rank -> more PD-like,0.0
ENSG00000078596,ITM2A,0.00010958011151699642,1180,-0.13769846509325456,higher rank -> less PD-like,0.0
ENSG00000162851,TFB2M,0.00010954623106524804,1181,-0.10733615755569713,higher rank -> less PD-like,0.0
ENSG00000155966,AFF2,0.00010952406412086503,1182,-0.07555683563747664,higher rank -> less PD-like,0.0
ENSG00000163947,ARHGEF3,0.00010952170387365894,1183,0.24351958525344283,higher rank -> more PD-like,0.0
ENSG00000138744,NAAA,0.00010951275017769894,1184,0.2606566820276355,higher rank -> more PD-like,0.12
ENSG00000109762,SNX25,0.00010949350754489477,1185,-0.12456797235022359,higher rank -> less PD-like,0.0
ENSG00000163872,YEATS2,0.00010947948643297468,1186,-0.03230645529292673,higher rank -> less PD-like,0.0
ENSG00000137726,FXYD6,0.00010945117232435469,1187,0.3465821812595815,higher rank -> more PD-like,0.0
ENSG00000107295,SH3GL2,0.00010944565802147512,1188,0.1514976958525262,higher rank -> more PD-like,0.0
ENSG00000147588,PMP2,0.00010941527221067935,1189,-0.0046563538832301715,higher rank -> less PD-like,0.0
ENSG00000171163,ZNF692,0.0001094035501269612,1190,0.02832215248562669,higher rank -> more PD-like,0.0
ENSG00000187257,RSBN1L,0.00010936879062677824,1191,0.2635400290611705,higher rank -> more PD-like,0.0
ENSG00000001497,LAS1L,0.00010935850982901613,1192,-0.1443452380952302,higher rank -> less PD-like,0.0
ENSG00000185127,C6orf120,0.00010927896043143109,1193,-0.2961789554531328,higher rank -> less PD-like,0.0
ENSG00000145730,PAM,0.00010920755825894752,1194,0.3458902876867513,higher rank -> more PD-like,0.04
ENSG00000119280,C1orf198,0.00010915034612926462,1195,-0.05366743471581885,higher rank -> less PD-like,0.0
ENSG00000084754,HADHA,0.00010910372195893743,1196,0.021601382488478076,higher rank -> more PD-like,0.0
ENSG00000143569,UBAP2L,0.00010895947617852757,1197,0.09663018433179195,higher rank -> more PD-like,0.0
ENSG00000135372,NAT10,0.00010895771432981944,1198,-0.1640264976958436,higher rank -> less PD-like,0.0
ENSG00000132437,DDC,0.00010894847026751299,1199,0.20967741935482723,higher rank -> more PD-like,0.0
ENSG00000152503,TRIM36,0.00010894802555140167,1200,-0.12716013824884095,higher rank -> less PD-like,0.0
ENSG00000251022,THAP9-AS1,0.00010894382352788086,1201,-0.12034370199692124,higher rank -> less PD-like,0.0
ENSG00000145332,KLHL8,0.00010891484119133034,1202,0.23727918586788252,higher rank -> more PD-like,0.0
ENSG00000172731,LRRC20,0.00010880673203343227,1203,-0.3231086789554354,higher rank -> less PD-like,0.0
ENSG00000065534,MYLK,0.00010871217942284647,1204,-0.06149193548386756,higher rank -> less PD-like,0.0
ENSG00000119777,TMEM214,0.00010867140695890049,1205,-0.1777575095835181,higher rank -> less PD-like,0.0
ENSG00000116903,EXOC8,0.00010864137590355017,1206,-0.33669354838707827,higher rank -> less PD-like,0.0
ENSG00000127995,CASD1,0.00010858487281427973,1207,-0.27029102927807913,higher rank -> less PD-like,0.0
ENSG00000137198,GMPR,0.00010858171726534091,1208,0.16760473797214515,higher rank -> more PD-like,0.0
ENSG00000126107,HECTD3,0.00010851849974670723,1209,0.05707565284177874,higher rank -> more PD-like,0.0
ENSG00000169019,COMMD8,0.00010848460389581077,1210,0.05004440392195643,higher rank -> more PD-like,0.0
ENSG00000111596,CNOT2,0.00010846412741312456,1211,0.1863479262672709,higher rank -> more PD-like,0.0
ENSG00000005007,UPF1,0.0001084493954950325,1212,0.033890168970812255,higher rank -> more PD-like,0.04
ENSG00000159167,STC1,0.00010844850641460085,1213,0.3203245007680316,higher rank -> more PD-like,0.0
ENSG00000164167,LSM6,0.0001083837795213335,1214,-0.1733651757658319,higher rank -> less PD-like,0.0
ENSG00000130714,POMT1,0.00010834822290131473,1215,0.02188966361600977,higher rank -> more PD-like,0.0
ENSG00000137992,DBT,0.00010827843273962989,1216,0.2544642857142718,higher rank -> more PD-like,0.04
ENSG00000176887,SOX11,0.00010825367525834389,1217,0.11662486349801707,higher rank -> more PD-like,0.0
ENSG00000213625,LEPROT,0.00010820245241361768,1218,-0.09101491714025126,higher rank -> less PD-like,0.0
ENSG00000066654,THUMPD1,0.00010818749957900116,1219,0.17876344086020526,higher rank -> more PD-like,0.0
ENSG00000116285,ERRFI1,0.00010813037616154563,1220,0.009792626728110078,higher rank -> more PD-like,0.0
ENSG00000156103,MMP16,0.00010812819547734008,1221,-0.17079493087556663,higher rank -> less PD-like,0.0
ENSG00000116560,SFPQ,0.00010812342882583822,1222,-0.04632296466973632,higher rank -> less PD-like,0.0
ENSG00000148688,RPP30,0.00010812187262600469,1223,-0.18913210445467477,higher rank -> less PD-like,0.0
ENSG00000143190,POU2F1,0.00010812130503113044,1224,-0.09958356835836035,higher rank -> less PD-like,0.0
ENSG00000196199,MPHOSPH8,0.00010809742761236374,1225,-0.10829493087557011,higher rank -> less PD-like,0.04
ENSG00000260230,FRRS1L,0.00010809674848688336,1226,-0.31043586789552835,higher rank -> less PD-like,0.0
ENSG00000100124,ANKRD54,0.00010801829009031492,1227,-0.23228686635943424,higher rank -> less PD-like,0.0
ENSG00000120948,TARDBP,0.00010801684960632108,1228,0.1762192780337845,higher rank -> more PD-like,0.0
ENSG00000156239,N6AMT1,0.00010799121153730253,1229,0.13309011485830516,higher rank -> more PD-like,0.0
ENSG00000135905,DOCK10,0.00010793266771708924,1230,-0.0857814900153563,higher rank -> less PD-like,0.0
ENSG00000139644,TMBIM6,0.00010793046262894987,1231,0.16753072196619664,higher rank -> more PD-like,0.0
ENSG00000156304,SCAF4,0.00010792273675081274,1232,0.07493279569892063,higher rank -> more PD-like,0.0
ENSG00000169439,SDC2,0.00010791227644651887,1233,-0.09331797235022529,higher rank -> less PD-like,0.0
ENSG00000097021,ACOT7,0.00010785901913030063,1234,0.06682027649769216,higher rank -> more PD-like,0.0
ENSG00000156990,RPUSD3,0.00010784252063871835,1235,0.07373271889400519,higher rank -> more PD-like,0.0
ENSG00000140299,BNIP2,0.00010780016682663824,1236,-0.03434702254787511,higher rank -> less PD-like,0.0
ENSG00000189067,LITAF,0.00010777480333847148,1237,-0.03547427035330067,higher rank -> less PD-like,0.0
ENSG00000211584,SLC48A1,0.00010776141222202957,1238,0.13133640552994674,higher rank -> more PD-like,0.0
ENSG00000115904,SOS1,0.00010774951351751089,1239,0.13676075268816457,higher rank -> more PD-like,0.0
ENSG00000043093,DCUN1D1,0.00010774382267957201,1240,-0.046395526063318995,higher rank -> less PD-like,0.0
ENSG00000197323,TRIM33,0.00010762938232181097,1241,-0.044306835637478385,higher rank -> less PD-like,0.0
ENSG00000181830,SLC35C1,0.00010760750844685496,1242,0.2281105990783285,higher rank -> more PD-like,0.0
ENSG00000090975,PITPNM2,0.00010754971685919894,1243,0.057459677419351714,higher rank -> more PD-like,0.0
ENSG00000152578,GRIA4,0.00010754709938010726,1244,0.07488479262672401,higher rank -> more PD-like,0.0
ENSG00000206432,TMEM200C,0.00010754580670867699,1245,-0.1445389849732576,higher rank -> less PD-like,0.0
ENSG00000182168,UNC5C,0.00010750830174855327,1246,-0.3860887096773982,higher rank -> less PD-like,0.0
ENSG00000261824,LINC00662,0.00010749718459069289,1247,0.1409370199692703,higher rank -> more PD-like,0.04
ENSG00000148948,LRRC4C,0.00010748537006614432,1248,0.057507680491548294,higher rank -> more PD-like,0.0
ENSG00000142089,IFITM3,0.00010748277052179873,1249,-0.07294154356255893,higher rank -> less PD-like,0.04
ENSG00000162298,SYVN1,0.00010748069545641451,1250,-0.0451708909370175,higher rank -> less PD-like,0.0
ENSG00000100097,LGALS1,0.00010744664574657316,1251,0.16474654377879278,higher rank -> more PD-like,0.0
ENSG00000164778,EN2,0.00010744220393458015,1252,0.04337129622163344,higher rank -> more PD-like,0.0
ENSG00000110395,CBL,0.00010741482449513609,1253,0.25451228878646837,higher rank -> more PD-like,0.0
ENSG00000164111,ANXA5,0.00010740568130097845,1254,-0.019921274961596448,higher rank -> less PD-like,0.0
ENSG00000198929,NOS1AP,0.00010736509265056024,1255,0.14002496159753458,higher rank -> more PD-like,0.0
ENSG00000232119,MCTS1,0.00010735397405166539,1256,-0.12855222734254287,higher rank -> less PD-like,0.0
ENSG00000171004,HS6ST2,0.00010720014337776447,1257,-0.25216013824883415,higher rank -> less PD-like,0.0
ENSG00000091844,RGS17,0.00010719648217119253,1258,0.1648685300201439,higher rank -> more PD-like,0.16
ENSG00000203930,LINC00632,0.00010716806168880837,1259,0.14160906298002293,higher rank -> more PD-like,0.0
ENSG00000165916,PSMC3,0.00010716733626168045,1260,-0.25278417818739013,higher rank -> less PD-like,0.0
ENSG00000135924,DNAJB2,0.00010716644771588217,1261,0.21918202764975758,higher rank -> more PD-like,0.0
ENSG00000078142,PIK3C3,0.00010711754119275664,1262,-0.20492511520736198,higher rank -> less PD-like,0.0
ENSG00000109881,CCDC34,0.00010710983788925022,1263,-0.3194124423962958,higher rank -> less PD-like,0.0
ENSG00000198483,ANKRD35,0.00010708232174088337,1264,-0.24302138595194675,higher rank -> less PD-like,0.08
ENSG00000122779,TRIM24,0.00010705249193125946,1265,-0.0019921514036500085,higher rank -> less PD-like,0.0
ENSG00000129422,MTUS1,0.00010704390800625315,1266,0.06514016897081056,higher rank -> more PD-like,0.0
ENSG00000196961,AP2A1,0.0001070126847260985,1267,-0.1250750066366019,higher rank -> less PD-like,0.16
ENSG00000051825,MPHOSPH9,0.00010699205756427168,1268,0.01560118569123507,higher rank -> more PD-like,0.0
ENSG00000176946,THAP4,0.00010696448118029032,1269,0.11453533026113043,higher rank -> more PD-like,0.0
ENSG00000185090,MANEAL,0.0001069353903668945,1270,0.11184984281837748,higher rank -> more PD-like,0.0
ENSG00000196141,SPATS2L,0.00010693464823161456,1271,0.1563238806261752,higher rank -> more PD-like,0.0
ENSG00000123240,OPTN,0.00010677330573563199,1272,0.03158602150537457,higher rank -> more PD-like,0.04
ENSG00000143353,LYPLAL1,0.00010672147786160217,1273,-0.23949020127252818,higher rank -> less PD-like,0.0
ENSG00000242259,C22orf39,0.0001067203630242678,1274,-0.25480336507407886,higher rank -> less PD-like,0.0
ENSG00000175110,MRPS22,0.00010671375507389369,1275,-0.1484752841322769,higher rank -> less PD-like,0.0
ENSG00000105202,FBL,0.00010670110324885621,1276,0.1607142857142769,higher rank -> more PD-like,0.0
ENSG00000132275,RRP8,0.00010666920451292059,1277,-0.06096390168970479,higher rank -> less PD-like,0.0
ENSG00000149547,EI24,0.00010666894550722306,1278,0.14842549923194273,higher rank -> more PD-like,0.0
ENSG00000185745,IFIT1,0.00010665921199636833,1279,-0.12682411674346464,higher rank -> less PD-like,0.0
ENSG00000117748,RPA2,0.00010665039032643608,1280,-0.07171658986174721,higher rank -> less PD-like,0.0
ENSG00000168883,USP39,0.00010663026148187147,1281,-0.04344278033793925,higher rank -> less PD-like,0.0
ENSG00000110786,PTPN5,0.00010660761939120872,1282,0.24726382488477913,higher rank -> more PD-like,0.16
ENSG00000141127,PRPSAP2,0.00010654204258855208,1283,-0.18317972350229408,higher rank -> less PD-like,0.0
ENSG00000188385,JAKMIP3,0.00010653720241553355,1284,0.40776699032060343,higher rank -> more PD-like,0.0
ENSG00000164916,FOXK1,0.00010650985527209762,1285,0.10824822687303091,higher rank -> more PD-like,0.0
ENSG00000115758,ODC1,0.0001065087908312728,1286,-0.2262171925229082,higher rank -> less PD-like,0.04
ENSG00000172348,RCAN2,0.00010644506326153273,1287,0.16364247311827065,higher rank -> more PD-like,0.0
ENSG00000083799,CYLD,0.00010643975152147434,1288,0.07550973874557765,higher rank -> more PD-like,0.0
ENSG00000134215,VAV3,0.00010642738720938621,1289,-0.12884024577572256,higher rank -> less PD-like,0.0
ENSG00000005020,SKAP2,0.00010641257765178891,1290,0.15946620583716486,higher rank -> more PD-like,0.0
ENSG00000184840,TMED9,0.00010626207415879627,1291,-0.17794738863286275,higher rank -> less PD-like,0.0
ENSG00000129480,DTD2,0.00010623229866608867,1292,-0.1439612135176572,higher rank -> less PD-like,0.0
ENSG00000132329,RAMP1,0.00010621867602313044,1293,0.26876920122886394,higher rank -> more PD-like,0.0
ENSG00000032219,ARID4A,0.00010621329064334664,1294,0.14069700460828719,higher rank -> more PD-like,0.0
ENSG00000204922,UQCC3,0.00010621072819573846,1295,0.2109520323696382,higher rank -> more PD-like,0.04
ENSG00000053501,USE1,0.0001062101523013372,1296,-0.08525447934656448,higher rank -> less PD-like,0.0
ENSG00000168434,COG7,0.00010619905043794934,1297,-0.05227534562211693,higher rank -> less PD-like,0.0
ENSG00000170860,LSM3,0.00010618751879291999,1298,-0.12509600614438643,higher rank -> less PD-like,0.0
ENSG00000113448,PDE4D,0.000106161635673625,1299,-0.09024577572964178,higher rank -> less PD-like,0.0
ENSG00000006128,TAC1,0.00010615191847750342,1300,0.2032954504688629,higher rank -> more PD-like,0.0
ENSG00000130560,UBAC1,0.00010613948421940942,1301,0.066173029154977,higher rank -> more PD-like,0.0
ENSG00000023171,GRAMD1B,0.00010613616348633413,1302,0.0012000768049154752,higher rank -> more PD-like,0.0
ENSG00000171451,DSEL,0.00010612614950232532,1303,0.08866167434715339,higher rank -> more PD-like,0.04
ENSG00000167088,SNRPD1,0.00010612376543855426,1304,-0.2252784178187281,higher rank -> less PD-like,0.04
ENSG00000149218,ENDOD1,0.00010607509447582471,1305,-0.20569563288289897,higher rank -> less PD-like,0.0
ENSG00000166822,TMEM170A,0.0001060732314425071,1306,0.014304915514592167,higher rank -> more PD-like,0.0
ENSG00000006704,GTF2IRD1,0.00010605531027007012,1307,0.19311867703334956,higher rank -> more PD-like,0.0
ENSG00000135617,PRADC1,0.00010605056390481912,1308,0.09005376344085526,higher rank -> more PD-like,0.0
ENSG00000105278,ZFR2,0.00010604559569973972,1309,0.07440476190475785,higher rank -> more PD-like,0.0
ENSG00000104517,UBR5,0.00010602655999190138,1310,0.025897968247450196,higher rank -> more PD-like,0.0
ENSG00000091656,ZFHX4,0.00010601424233362577,1311,0.07166858678955061,higher rank -> more PD-like,0.0
ENSG00000197077,KIAA1671,0.00010597443633408322,1312,-0.007560574604213919,higher rank -> less PD-like,0.04
ENSG00000165355,FBXO33,0.0001059503853186203,1313,0.24807987711212162,higher rank -> more PD-like,0.0
ENSG00000198417,MT1F,0.00010594360236815985,1314,0.33484944858218485,higher rank -> more PD-like,0.0
ENSG00000135045,C9orf40,0.00010590835223032335,1315,-0.037538402457755235,higher rank -> less PD-like,0.0
ENSG00000180008,SOCS4,0.00010589866358917366,1316,0.025681643625190622,higher rank -> more PD-like,0.0
ENSG00000157193,LRP8,0.00010586531426859618,1317,0.0751248079877071,higher rank -> more PD-like,0.0
ENSG00000137822,TUBGCP4,0.00010586491915149464,1318,-0.07877493221671995,higher rank -> less PD-like,0.0
ENSG00000111261,MANSC1,0.0001058602407395664,1319,-0.09819146255821934,higher rank -> less PD-like,0.0
ENSG00000182534,MXRA7,0.00010579484609907112,1320,0.03523425499231756,higher rank -> more PD-like,0.0
ENSG00000177888,ZBTB41,0.0001057237643243142,1321,-0.027745775729645168,higher rank -> less PD-like,0.0
ENSG00000115756,HPCAL1,0.00010571363940766399,1322,0.20151689708140216,higher rank -> more PD-like,0.0
ENSG00000185088,RPS27L,0.00010569883129397513,1323,-0.16556259600613532,higher rank -> less PD-like,0.0
ENSG00000101310,SEC23B,0.00010562681300738408,1324,-0.21188810351111237,higher rank -> less PD-like,0.0
ENSG00000164050,PLXNB1,0.000105595164499087,1325,-0.0022561443932410472,higher rank -> less PD-like,0.0
ENSG00000130826,DKC1,0.00010557353002135177,1326,-0.05366743471581888,higher rank -> less PD-like,0.0
ENSG00000006715,VPS41,0.00010549835018038108,1327,0.12620007680490866,higher rank -> more PD-like,0.0
ENSG00000197594,ENPP1,0.00010546949344902393,1328,-0.05558755760368358,higher rank -> less PD-like,0.04
ENSG00000177098,SCN4B,0.00010540478250223741,1329,0.07522081413210033,higher rank -> more PD-like,0.0
ENSG00000241878,PISD,0.00010540275628596138,1330,0.18476382488478246,higher rank -> more PD-like,0.0
ENSG00000100678,SLC8A3,0.00010540172876022315,1331,-0.022513711043659217,higher rank -> less PD-like,0.0
ENSG00000134987,WDR36,0.00010539227835834914,1332,-0.12211981566819603,higher rank -> less PD-like,0.04
ENSG00000106028,SSBP1,0.00010539162123122253,1333,-0.13618471582180516,higher rank -> less PD-like,0.0
ENSG00000163110,PDLIM5,0.00010532938192256267,1334,0.035954301075266856,higher rank -> more PD-like,0.0
ENSG00000114480,GBE1,0.00010530111180104082,1335,-0.23315092165897341,higher rank -> less PD-like,0.0
ENSG00000122733,PHF24,0.00010527447756169299,1336,-0.16412644317426295,higher rank -> less PD-like,0.0
ENSG00000124789,NUP153,0.00010512232237407183,1337,-0.10579877112134599,higher rank -> less PD-like,0.0
ENSG00000163848,ZNF148,0.00010510361831808117,1338,0.09720622119815138,higher rank -> more PD-like,0.0
ENSG00000113916,BCL6,0.00010505894912799446,1339,0.20349234936680174,higher rank -> more PD-like,0.0
ENSG00000102921,N4BP1,0.00010502078416674577,1340,0.0014880952380951298,higher rank -> more PD-like,0.0
ENSG00000169193,CCDC126,0.00010500311540494298,1341,0.08863873655035542,higher rank -> more PD-like,0.0
ENSG00000092140,G2E3,0.00010498147238877908,1342,0.12644312703159066,higher rank -> more PD-like,0.0
ENSG00000196715,VKORC1L1,0.00010498104288530119,1343,-0.1283122119815598,higher rank -> less PD-like,0.0
ENSG00000151498,ACAD8,0.00010495786292659444,1344,0.09319908313702416,higher rank -> more PD-like,0.0
ENSG00000158445,KCNB1,0.00010488012208474016,1345,0.020185534102044118,higher rank -> more PD-like,0.0
ENSG00000081019,RSBN1,0.00010485851660793631,1346,0.16945084485406137,higher rank -> more PD-like,0.0
ENSG00000153936,HS2ST1,0.00010485163324103244,1347,-0.07920506912441963,higher rank -> less PD-like,0.0
ENSG00000104412,EMC2,0.00010481888889369731,1348,-0.19407642089092636,higher rank -> less PD-like,0.0
ENSG00000049245,VAMP3,0.00010481791072699185,1349,0.013296850998463195,higher rank -> more PD-like,0.0
ENSG00000119638,NEK9,0.00010481302945507132,1350,0.1478014592933867,higher rank -> more PD-like,0.0
ENSG00000184209,SNRNP35,0.0001048018438342569,1351,0.03705837173578908,higher rank -> more PD-like,0.0
ENSG00000172893,DHCR7,0.00010479330420777887,1352,0.0737096019350505,higher rank -> more PD-like,0.0
ENSG00000144895,EIF2A,0.00010477930739330004,1353,-0.15130568356373983,higher rank -> less PD-like,0.0
ENSG00000009413,REV3L,0.00010477832910200187,1354,0.041883183124931014,higher rank -> more PD-like,0.0
ENSG00000234616,JRK,0.00010472039966802659,1355,-0.05647629220227087,higher rank -> less PD-like,0.0
ENSG00000175602,CCDC85B,0.00010470765475177672,1356,-0.27745775729645183,higher rank -> less PD-like,0.0
ENSG00000106733,NMRK1,0.00010467378356390023,1357,-0.14103302611366356,higher rank -> less PD-like,0.0
ENSG00000163328,GPR155,0.00010463897539017631,1358,0.020161290322579548,higher rank -> more PD-like,0.0
ENSG00000024048,UBR2,0.00010459263321239836,1359,0.17106305359797777,higher rank -> more PD-like,0.0
ENSG00000182985,CADM1,0.00010458880655201972,1360,0.18677995391704044,higher rank -> more PD-like,0.04
ENSG00000142046,TMEM91,0.00010454703491232356,1361,0.18375576036865351,higher rank -> more PD-like,0.0
ENSG00000163961,RNF168,0.00010452713537579096,1362,0.019441244239630253,higher rank -> more PD-like,0.0
ENSG00000126067,PSMB2,0.0001044996560173123,1363,0.07075652841781488,higher rank -> more PD-like,0.04
ENSG00000154803,FLCN,0.00010449837059308106,1364,0.2402371409375837,higher rank -> more PD-like,0.0
ENSG00000070614,NDST1,0.00010447427410393857,1365,-0.08280529953916599,higher rank -> less PD-like,0.0
ENSG00000119402,FBXW2,0.00010439177676636166,1366,0.023113756647168218,higher rank -> more PD-like,0.0
ENSG00000108960,MMD,0.00010438908739844161,1367,-0.1573559590642107,higher rank -> less PD-like,0.08
ENSG00000187193,MT1X,0.0001043288299378847,1368,0.13114439324116023,higher rank -> more PD-like,0.0
ENSG00000173905,GOLIM4,0.00010431108841648131,1369,-0.09451918346474403,higher rank -> less PD-like,0.04
ENSG00000145725,PPIP5K2,0.00010430761816572522,1370,-0.24956797235021674,higher rank -> less PD-like,0.0
ENSG00000117461,PIK3R3,0.00010429159075620998,1371,-0.28710637480797196,higher rank -> less PD-like,0.0
ENSG00000006530,AGK,0.0001042728539347663,1372,-0.3140360983102746,higher rank -> less PD-like,0.0
ENSG00000186866,POFUT2,0.00010418538326832763,1373,-0.05779569892472803,higher rank -> less PD-like,0.0
ENSG00000197894,ADH5,0.00010415670585198881,1374,-0.036722350230412745,higher rank -> less PD-like,0.0
ENSG00000125148,MT2A,0.0001041293100298682,1375,0.14607334869430846,higher rank -> more PD-like,0.0
ENSG00000165379,LRFN5,0.00010407749311778799,1376,-0.030481950844852373,higher rank -> less PD-like,0.0
ENSG00000131791,PRKAB2,0.00010407586119061132,1377,0.05813172043010436,higher rank -> more PD-like,0.0
