gene,symbol,scores,log2FC,pvalue,padj,hedges_g_meta,meta_pvalue,meta_padj,I2,same_direction_datasets,is_deg,is_fdr_deg
ENSG00000174080,CTSF,-2.298261859701278,-0.3521436438185803,0.02194139696298086,0.9613252214112156,-0.5607881209882946,0.0315553620305483,0.9994264970432628,0.0,4,False,False
ENSG00000241878,PISD,2.298261859701278,0.35481867514177223,0.02194139696298086,0.9613252214112156,0.4663062756949793,0.07102428673971262,0.9994264970432628,0.0,4,False,False
ENSG00000140416,TPM1,-2.2844998126371983,-0.806612531366491,0.022747670145592595,0.9613252214112156,-0.6207246679021452,0.016505299208196413,0.9994264970432628,0.0,4,False,False
ENSG00000198838,RYR3,-2.2844998126371983,-0.5348850964796049,0.022747670145592595,0.9613252214112156,-0.5861469011751592,0.023817516328985624,0.9994264970432628,0.0,4,False,False
ENSG00000134330,IAH1,2.2844998126371983,0.41687194793767884,0.022749300052669206,0.9613252214112156,0.5131491379833469,0.04604185465331253,0.9994264970432628,0.0,4,False,False
ENSG00000140443,IGF1R,2.2844998126371983,0.46073939637255257,0.022749300052669206,0.9613252214112156,0.5084492248303575,0.048644210166475736,0.9994264970432628,0.0,4,False,False
ENSG00000147481,SNTG1,2.2844998126371983,0.37172913747058584,0.022749300052669206,0.9613252214112156,0.6257843072572083,0.16923180156797446,0.9994264970432628,0.6223086151906769,3,False,False
ENSG00000187068,C3orf70,-2.2844998126371983,-0.5588543463032976,0.022749300052669206,0.9613252214112156,-0.5314316488661881,0.03901956819985729,0.9994264970432628,0.0,4,False,False
ENSG00000187257,RSBN1L,2.2844998126371983,0.42912412591880594,0.022749300052669206,0.9613252214112156,0.6653821665274837,0.01060115700985481,0.9994264970432628,0.0,4,False,False
ENSG00000188419,CHM,-2.2844998126371983,-0.6804270911408004,0.022749300052669206,0.9613252214112156,-0.5641362193930427,0.05164109115737946,0.9994264970432628,0.16033668630970901,3,False,False
ENSG00000038382,TRIO,2.2707377655731187,0.45734567224770617,0.02358292726523282,0.9613252214112156,0.46990846812459264,0.0673723036887074,0.9994264970432628,0.0,4,False,False
