,Oligodendrocytes,Astrocytes,Microglia,Excitatory,OPCs,Endothelial cells,Inhibitory,Pericytes,Ependymal,GABA,CADPS2+ neurons,DaNs
ENSG00000273272,0.0106296,0.0,2.4615216,0.0,0.039561592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273275,0.22278045,0.20889245,0.5577708,0.14376149,0.0,0.11867028,0.066768296,0.07886625,0.0,0.026906991,0.0,0.0
ENSG00000273287,0.064176105,0.94093686,0.2586194,0.8525362,0.7606873,0.0,0.68227035,0.0,0.0,0.026906991,0.0,0.0
ENSG00000273289,0.20212851,0.31691885,1.2730993,0.15854375,0.06661002,0.71400607,0.233247,0.16408044,0.0,0.0,3.8728282,0.0
ENSG00000273291,10.785191,10.543748,1.3627948,7.458223,11.718561,0.6335046,9.7280035,5.887291,7.975505,3.3756237,11.0539875,7.403456
ENSG00000273293,0.004314186,0.046416387,0.07598848,0.49357736,0.36516285,0.0,0.72825265,0.0,3.0323246,0.080720976,6.4413066,0.8838403
ENSG00000273294,298.02682,88.07602,91.995476,90.83192,121.35188,81.69756,81.01342,53.81782,76.62386,63.93448,27.133636,60.009888
ENSG00000273295,1.8405381,3.5474055,3.9551065,1.5692897,1.9828686,1.2286994,1.8139489,1.6721553,2.0497184,0.98653287,1.2567804,1.1852821
ENSG00000273297,0.9115545,0.03445344,0.4038291,2.45808,0.38250503,0.0,2.118465,0.31269997,0.0,0.37596333,0.0,5.01087
ENSG00000273300,0.043212388,0.32866776,0.0,0.100255616,0.22862953,0.0,0.10820091,0.0,0.31575117,0.13032983,0.0,0.0
ENSG00000273301,0.35066774,0.19286975,0.051893257,11.0792465,0.16230752,0.16490906,16.173256,0.0,0.0,113.27809,10.387005,23.083405
ENSG00000273305,0.55522966,0.9941755,1.0545964,0.5359072,0.43255135,0.0,0.6767166,0.0,1.1029743,0.16232027,1.2567804,0.8838403
ENSG00000273306,0.110599846,0.29453272,0.3852472,0.3711296,0.3287016,0.14888567,0.19436117,0.039433125,0.26351362,0.053813983,2.5135608,1.7676806
ENSG00000273308,0.20408854,0.18655276,0.14145818,0.6997755,0.6181663,0.0,0.354406,0.0,0.0,0.6579013,0.0,0.37718654
ENSG00000273312,0.04052309,0.059025582,0.11737671,0.5169917,0.27746117,0.16490906,0.4975817,0.0,0.0,1.263376,0.0,1.1852821
ENSG00000273314,1.173349,0.57121897,1.6588997,0.8854561,0.6088022,1.3971782,0.95332164,3.306379,0.781991,0.49063793,1.2567804,0.37718654
ENSG00000273319,15.97327,23.266676,11.497962,17.358522,16.290304,13.31504,20.237234,15.821499,16.207869,6.99243,6.2839017,15.23936
ENSG00000273320,0.37435582,0.11159598,0.46926415,0.32309744,0.1225935,1.2579306,0.50192666,0.9120695,1.3219954,0.2926501,0.0,0.0
ENSG00000273321,3.2477312,1.5642971,0.07598848,0.15313968,0.24669968,0.089550525,0.2586892,0.0,1.7614071,0.0,0.0,0.0
ENSG00000273325,0.118639804,0.08205361,0.1553572,1.7183316,0.5764965,0.0,1.4182782,0.0,0.0,0.5062932,0.0,1.2610269
ENSG00000273329,10.307509,14.634485,11.368529,4.2120366,10.6582985,8.06099,5.0983496,7.422219,12.743472,3.0230308,0.0,4.7094283
ENSG00000273331,0.035109624,0.081409864,0.013899013,0.12567247,0.108730644,0.27569506,0.03114003,0.0,0.0,0.19907174,0.0,0.0
ENSG00000273335,0.05080609,0.024572136,0.0,0.03236364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273338,0.1760007,0.43986133,4.7307444,0.59952027,0.10190637,0.8604414,0.2028649,0.039433125,2.310948,0.026906991,0.0,0.0
ENSG00000273341,0.0067999517,0.32526782,0.6364086,0.0765315,0.03169403,0.0,0.21569534,0.0,0.0,0.0,0.0,0.0
ENSG00000273342,0.013599903,0.0,0.0,0.0,0.0,0.05933514,0.0,0.0,0.0,0.09953587,0.0,0.0
ENSG00000273344,11.892295,11.53166,10.048759,9.093671,8.999032,5.067609,10.784977,3.927658,7.9906297,11.591671,34.94302,6.7785506
ENSG00000273355,0.33415842,0.4000411,0.0,0.19811815,0.0,0.17800541,0.39853668,0.14911895,2.3629165,0.053813983,0.0,1.2610269
ENSG00000273356,0.42188814,1.6352631,4.975436,0.25564525,0.51805645,0.48368886,0.22625424,0.22660269,0.50809395,0.13032983,0.0,1.6382135
ENSG00000273360,1.2871662,0.0,0.0,0.1825502,0.07439477,0.0,0.08270809,0.039433125,3.0323246,0.0,0.0,0.0
ENSG00000273361,0.29749683,0.32599586,0.31720084,0.0,0.24161053,0.80288965,0.012702144,0.93111646,0.42159945,0.0,0.0,0.0
ENSG00000273365,0.014224685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273367,0.90712893,0.09821703,0.09552062,2.995783,1.7599179,0.0,3.142594,0.16408044,0.4292181,0.3195571,0.0,0.0
ENSG00000273372,0.1580007,14.003983,0.03799424,5.83886,0.31774262,1.6271908,6.5928006,1.8331432,4.279559,3.0620427,4.667599,2.3168418
ENSG00000273373,5.0471697,7.063077,5.9548554,4.0824337,8.256387,5.2747884,4.813288,8.624121,9.242823,5.414816,18.337635,4.2897344
ENSG00000273374,1.0380019,0.41009578,0.23994914,0.91571784,0.42532566,0.0,0.43060586,0.6345283,1.0376555,0.15723683,0.0,1.2610269
ENSG00000273375,0.15332752,0.046118654,0.013899013,0.26678002,0.06661002,0.091147475,0.09217258,0.95733076,0.13175681,0.23650226,0.0,0.0
ENSG00000273381,1.1632488,1.2687215,0.570603,2.0451844,1.418457,1.1553135,2.664192,0.48542282,1.3138775,1.2614243,0.0,1.6382135
ENSG00000273382,2.8129842,3.367615,2.133754,3.855147,1.370511,1.1141614,3.5830498,2.9027128,3.8801365,1.7312391,3.8728282,8.34102
ENSG00000273384,0.0,0.0,0.0,0.05728351,0.0,0.0,0.13746917,0.0,0.0,0.026906991,0.0,0.0
ENSG00000273387,0.9711942,0.46011764,0.0,0.03675374,0.48501933,0.05933514,0.0,0.0,0.09199717,0.0,0.0,0.0
ENSG00000273388,0.5775173,0.77968043,0.59543306,0.83213717,0.93858147,0.0,0.30697536,0.353531,1.6846943,0.39477822,2.6160479,0.0
ENSG00000273391,1.1826851,0.88423675,0.90373343,0.9690332,0.3716364,0.63662106,0.50659156,0.61004126,0.37112644,0.76926196,0.0,1.6382135
ENSG00000273394,0.03144799,0.27671582,0.0,0.18192759,0.39469755,0.0,0.07122734,0.0,0.80518323,0.026906991,0.0,0.0
ENSG00000273396,1.472508,2.836216,0.31169218,3.0191011,1.1176051,0.7786913,2.949331,0.07886625,0.18399434,2.6329846,4.667599,1.9396553
ENSG00000273398,2.0372632,2.0400558,3.0455015,3.6330607,2.7070894,3.8035166,3.9585714,4.7545886,1.2785413,2.62989,2.5135608,1.9396553
ENSG00000273399,0.298691,0.2612249,0.21478386,0.48200938,0.55886436,1.1988884,0.34623522,0.61505437,0.0,0.18922725,0.0,0.7543731
ENSG00000273403,0.09526363,0.4510399,0.36592773,0.16930677,0.39798126,0.0,0.16791427,0.16408044,1.040002,0.053813983,0.0,0.37718654
ENSG00000273407,0.39134228,0.7382052,0.20483075,0.3268409,0.71775013,0.091147475,0.33711258,0.0,0.10273205,0.26833537,2.0515513,0.0
ENSG00000273409,0.4320695,0.9473312,194.39932,2.8322887,0.5731101,0.4137769,0.87971956,0.51658374,0.0,0.15334985,0.0,2.0691226
ENSG00000273413,0.0,0.0,0.03799424,0.0,0.0,0.089550525,0.0,0.0,0.09199717,0.0,0.0,0.0
ENSG00000273416,0.95387685,0.9098389,0.3744095,1.027699,0.19768667,0.05933514,0.7451628,0.5162135,0.26351362,0.33603814,4.1031027,1.6382135
ENSG00000273419,0.48949802,0.28053185,0.051893257,0.16485968,0.14670296,0.0,0.2589981,0.0,0.0,0.12644286,0.0,0.0
ENSG00000273424,1.4231142,1.5580937,0.6088013,0.81828505,0.15855278,0.05933514,0.4238242,0.0,0.3188674,0.09953587,0.0,0.37718654
ENSG00000273428,0.0,0.0,0.0,0.0,0.038518306,0.17910105,0.018424883,0.0,0.0,0.0,0.0,0.0
ENSG00000273437,4.62816,2.101172,3.1243584,4.5595307,2.7443728,1.5771546,6.1188474,5.178307,2.5511644,6.78937,5.8218923,1.5624686
ENSG00000273442,1.5201584,0.64088506,0.38492343,0.9338133,0.99730015,0.05933514,1.0721705,0.23433313,0.2683944,0.9508098,1.2567804,0.37718654
ENSG00000273447,0.16205908,0.09193492,0.0,0.01628138,0.0,0.16490906,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273448,9.978436,9.414186,7.3603945,7.813507,6.8491344,3.4543703,8.675427,7.205235,9.2481985,5.9447293,6.7191505,4.537454
ENSG00000273449,0.66721237,0.46344128,1.2906989,0.54930973,1.0216252,0.704807,0.9949167,0.20351356,0.0,0.50483763,0.0,0.0
ENSG00000273450,0.0,0.0,0.013899013,0.017587496,0.0,0.05933514,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273454,0.69471645,0.37184584,0.30876902,0.28674495,0.48460647,0.32060373,1.317307,0.039433125,0.22375397,0.55201507,5.2320957,0.7543731
ENSG00000273455,0.10598321,0.3086754,0.055596054,0.3562842,0.21165381,0.14259832,0.18072417,0.0,0.09199717,0.026906991,0.0,0.0
ENSG00000273456,0.7677444,1.4077849,0.5038329,1.4645311,0.7632835,0.49611,1.6256839,0.39211664,0.7716076,0.8662019,0.0,0.37718654
ENSG00000273464,0.055460956,0.0,0.32597598,0.008793748,0.03169403,0.33051372,0.0,0.070252694,0.13175681,0.0,0.0,0.0
ENSG00000273466,0.5876315,1.6536758,1.6355153,0.28640795,1.4663106,3.2801178,0.14231808,2.7128136,0.9918149,0.15723683,0.0,0.8838403
ENSG00000273472,0.04984678,0.24862114,1.7724452,3.0553117,0.7402537,0.15477213,4.310179,1.4863757,0.97578895,3.4509132,0.0,2.3925865
ENSG00000273473,0.088768326,0.0,0.0,0.11751835,0.1679704,0.0,0.11599136,0.0,0.0,0.0,0.0,0.0
ENSG00000273474,0.16040722,0.046416387,0.19581251,0.0,0.22499552,0.11078598,0.0,0.039433125,0.19472922,0.0,0.0,0.0
ENSG00000273476,0.09055383,0.14099397,0.40657136,0.06753863,0.038518306,0.05933514,0.110070996,0.14050539,0.22375397,0.12644286,0.0,0.0
ENSG00000273481,0.42424515,0.32174003,0.0,0.3409265,0.038518306,0.0,0.20460106,0.46555823,0.0,0.0,0.0,0.8838403
ENSG00000273483,0.9014496,1.7683804,0.28960326,0.9645712,0.75020003,0.091147475,0.69240403,0.086097285,0.09199717,0.47938618,0.0,0.0
ENSG00000273485,0.32224438,0.0,0.14145818,0.35026124,0.1750005,0.0,0.31190857,0.20351356,1.0253308,0.23650226,0.0,0.0
ENSG00000273486,1.6003388,1.0390837,7.701569,0.5920411,0.6492738,0.8780746,0.54887736,0.039433125,0.30819616,0.6082605,0.0,0.0
ENSG00000273487,2.591326,3.1615121,0.49360564,1.1201774,1.0243818,0.44036964,1.3556974,0.2824308,0.5609749,2.9701972,0.0,0.8838403
ENSG00000273489,0.45648548,0.20273937,0.19632177,0.4526413,0.46974704,8.821812,0.20510788,4.8420773,0.8614888,0.026906991,1.2567804,1.1852821
ENSG00000273492,1.6617032,11.734592,0.5396041,13.712161,9.116197,0.31808424,11.253748,1.9895085,9.404288,4.5922995,8.492858,12.480802
ENSG00000273493,0.050402448,0.1702397,0.06579227,0.20456013,0.0,0.0,0.11151299,0.0,0.0,0.0,0.0,0.0
ENSG00000273496,0.08149259,0.07371641,0.7338922,0.0,0.22588903,0.0,0.0,0.0,0.0,0.0,2.0515513,0.0
ENSG00000273507,144.32387,18.702166,26.33661,6.5428104,9.297677,8.885387,6.1947026,8.195428,4.0093594,8.701813,9.002437,2.3925865
ENSG00000273514,0.0,0.0,0.013899013,0.11041298,0.07439477,0.0,0.04150704,0.0,0.0,0.0,0.0,0.0
ENSG00000273521,0.44907662,0.9458265,0.66213155,0.11295817,0.6752665,0.06362467,0.31768626,1.295847,0.53190804,0.026906991,0.0,0.8838403
ENSG00000273523,0.0071123424,0.0,0.0,0.0,0.0,0.06362467,0.0,0.039433125,0.0,0.0,0.0,0.0
ENSG00000273540,29.915474,20.503687,4.6983457,84.72516,19.376154,5.348677,84.72875,3.9255233,1055.6846,7.454483,8.206205,25.59619
ENSG00000273550,0.012428034,0.0,0.013899013,0.0,0.0,0.0,0.02076002,0.0,0.0,0.0,0.0,0.0
ENSG00000273552,0.046379164,0.11914971,0.0,0.07312277,0.03169403,0.0,0.098038346,0.0,0.0,0.0,0.0,0.0
ENSG00000273559,14.654709,26.151644,26.506477,12.845981,8.7496805,33.286373,14.116105,29.48142,41.234932,15.657127,19.286953,12.889688
ENSG00000273565,0.017256744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273576,1.9871497,4.9224997,2.6349776,2.9834318,1.949232,0.98544806,2.6007154,0.9129526,5.980034,1.9865334,4.1031027,1.2610269
ENSG00000273582,0.024893196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273590,2.3161623,2.4847758,1.8057423,2.242164,2.5283105,0.6050804,2.1200464,0.62644976,0.9520553,2.189015,0.0,0.37718654
ENSG00000273599,0.19849204,3.2139304,0.10378651,0.2642519,0.16955967,0.3607291,0.26146367,0.0,3.3480759,0.30755025,0.0,0.0
ENSG00000273604,0.37961408,0.8784302,1.2091838,0.9577244,2.8084211,1.5288509,0.8250546,2.4697332,0.13175681,9.218594,0.0,3.3301494
ENSG00000273611,16.206251,9.993766,10.615151,14.675607,12.457534,17.024193,15.301192,13.539017,5.889776,9.350059,21.95792,10.863072
ENSG00000273618,0.8199551,0.09821703,0.11737671,0.3782361,0.11899119,0.0,0.18165901,0.0,0.0,0.053813983,0.0,0.0
ENSG00000273619,2.2226136,2.9862902,2.3146338,1.9273751,1.2270344,0.9366841,2.2560337,1.9381499,2.3280377,0.52122104,0.0,1.6382135
ENSG00000273650,0.26568055,5.4920783,0.013899013,0.2923579,0.75989413,0.8922537,0.17378004,0.58786416,3.8833947,2.114097,0.0,2.0154
ENSG00000273674,27.123476,30.104826,12.041874,35.249554,19.818285,14.39927,30.349934,18.10868,17.564938,19.198298,40.764915,33.151134
ENSG00000273680,1.5626514,0.7817268,0.6993608,0.8727909,1.0999678,0.8105036,0.80485654,0.78335017,0.09199717,0.9355818,2.6160479,0.0
ENSG00000273687,0.016257681,0.13638607,0.0,0.13579772,0.038518306,0.0,0.25582436,0.0,0.0,0.0,2.0515513,0.0
ENSG00000273702,10.477483,4.309909,1.5728707,5.658293,3.4998093,2.5713606,5.4613266,1.881051,7.055541,5.6382895,2.5135608,5.916733
ENSG00000273706,0.19487901,0.63772583,0.51803446,9.408291,0.13150436,0.3607291,56.053307,0.19633351,0.52433145,23.907894,133.67415,2.6940281
ENSG00000273711,0.08417756,0.0,0.0,0.008240252,0.0,0.27117857,0.09549877,0.039433125,0.0,0.0,0.0,0.0
ENSG00000273723,3.1966403,3.059958,3.0822997,1.3033472,2.7599566,1.2419158,1.1423535,0.6272973,2.9497578,3.2999847,1.2567804,0.37718654
ENSG00000273729,0.88274455,0.8536905,0.92458475,4.18382,4.0816436,1.023014,3.9375992,2.0789661,1.9428955,2.1991694,3.8728282,0.37718654
ENSG00000273733,0.015777873,0.28525585,0.0,0.31726357,0.37858546,0.05933514,0.31915677,0.0,0.0,0.99584615,0.0,0.0
ENSG00000273734,1.8099927,4.316451,53.187748,2.8083131,4.9970737,1.4671334,3.3885376,2.4857736,5.332616,2.5832372,0.0,1.2610269
ENSG00000273748,94.24853,52.71118,61.803993,66.106094,94.27878,57.598537,65.90424,59.510494,39.779293,56.653065,135.99742,57.904766
ENSG00000273749,16.206383,52.25258,782.3054,48.851345,39.690292,161.59857,54.162975,175.39165,59.005707,26.460068,34.298306,53.23712
ENSG00000273771,0.013498439,1.8942777,0.0,0.8024166,0.46336988,0.7786913,1.5778267,2.4998271,1.6408627,9.24487,0.0,0.0
ENSG00000273777,0.024569668,0.043093037,0.0,0.049780603,0.0,0.0,0.01038001,0.4387452,0.2054641,0.0,0.0,0.0
ENSG00000273783,1.0628657,0.86455137,0.3496864,0.706963,0.6216303,1.5069429,0.42850485,1.1408683,0.2054641,0.36136422,0.0,1.5624686
ENSG00000273796,0.0,0.0,0.0,0.09151936,0.0,0.9148433,0.07462795,1.2762568,0.0,0.0,0.0,0.0
ENSG00000273802,1.2627324,0.28579488,27.608034,0.16694163,0.17497467,0.68445677,0.15056178,0.78636587,0.0,1.9079936,1.2567804,0.7543731
ENSG00000273805,0.06130563,0.20636044,0.091642134,0.01628138,0.0,0.0,0.012702144,0.14911895,0.0,0.0,0.0,0.0
ENSG00000273812,0.0,0.0,1.4245852,0.008041128,0.0,2.3779624,0.0,0.95733076,0.0,0.0,0.0,0.0
ENSG00000273816,0.25575003,0.35617518,0.055596054,0.12572354,0.069666356,0.089550525,0.35005686,0.086097285,0.0,0.23492137,0.0,0.37718654
ENSG00000273820,1.7860931,2.2853072,2.9239554,9.13709,5.905023,2.321004,11.75803,5.242701,5.208709,11.199399,7.975931,5.3880563
ENSG00000273821,0.014224685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273828,3.5858595,11.3570595,2.4044695,1.7253779,2.8231072,2.435023,2.3904028,3.599309,6.161657,3.6605554,3.8728282,2.5220537
ENSG00000273888,2.8608763,8.238631,1.4169444,2.3825765,2.5207388,0.66890335,1.50924,3.0989914,10.312043,5.7964497,2.0515513,1.8859328
ENSG00000273890,0.09239742,0.34754238,0.0,0.19678484,0.3796716,0.0,0.22067489,0.0,0.2683944,0.0,0.0,0.0
ENSG00000273891,0.8902006,1.5299525,0.097293094,0.23168783,0.2506959,0.6995788,0.23183395,0.15634999,1.3420131,0.69557697,0.0,0.0
ENSG00000273899,0.67815375,0.36348304,0.34201348,0.44032356,0.6137168,0.06362467,0.65634197,0.7456176,1.5167246,0.2567727,0.0,0.37718654
ENSG00000273901,0.20025927,0.1704691,0.29985663,0.09331942,0.039561592,0.0,0.08502096,0.0,0.0,0.053813983,0.0,0.0
ENSG00000273919,0.01786261,0.06890688,0.051893257,4.915387,0.038518306,0.0,3.367623,0.0,0.13175681,1.5848683,0.0,6.736044
ENSG00000273925,0.019742511,0.043093037,0.07969128,0.0,0.038518306,0.089550525,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273956,0.17427781,0.15001652,0.26180524,0.2675259,1.8776436,0.21091338,0.34294865,0.31409788,0.23448887,0.026906991,0.0,0.37718654
ENSG00000273965,0.0067999517,0.0,0.0,0.0,0.0,0.0,0.03114003,0.070252694,0.0,0.0,0.0,0.0
ENSG00000273971,0.2518829,0.96294063,0.0,0.13184339,0.1750005,0.0,0.13932794,0.0,2.6162581,0.026906991,0.0,0.0
ENSG00000273980,0.008628372,0.024572136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13032983,0.0,0.0
ENSG00000273983,0.0,0.0,0.055596054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000273998,0.16615044,0.3911228,0.48735663,0.50391126,0.3585215,0.0,0.9738851,1.5637717,0.13175681,0.19907174,0.0,1.2610269
ENSG00000274002,0.0,0.03445344,0.0,0.08810283,0.03169403,0.0,0.07662184,0.0,0.0,0.20959528,0.0,0.0
ENSG00000274015,0.354189,0.08205361,0.051893257,0.096955754,0.29523957,0.27184546,0.04150704,0.070252694,0.19472922,0.0,0.0,0.0
ENSG00000274021,0.0067999517,0.024572136,0.11398273,0.032961007,0.0,0.20981775,0.07230582,0.07886625,0.0,0.0,0.0,0.37718654
ENSG00000274029,3.7437737,0.9108137,1.88122,0.21777524,2.8665817,0.0,0.32810798,0.0,0.2683944,0.37191552,0.0,0.0
ENSG00000274031,2.788761,2.969394,0.30074975,1.2763907,2.498882,1.038846,1.1391356,0.16496354,1.087071,0.51860106,0.0,0.37718654
ENSG00000274049,0.14479814,0.12559682,0.3107144,0.08594049,0.29169,0.091147475,0.23622192,0.039433125,0.2054641,0.0,0.0,0.0
ENSG00000274068,33.67528,40.515415,13.429235,32.62227,34.561363,19.253456,37.557823,22.021116,36.869026,27.985611,58.3733,28.571173
ENSG00000274070,43.905396,45.572605,23.050697,64.09638,51.69086,19.583628,59.843227,16.812593,66.80386,66.64099,75.02625,94.64272
ENSG00000274090,0.007140118,0.0,0.0,0.024123384,0.039561592,0.0,0.0,0.0,0.0,0.25571656,0.0,0.0
ENSG00000274092,0.0,0.0,0.027798027,0.0,0.0,0.65268654,0.0,0.070252694,0.0,0.0,0.0,0.0
ENSG00000274104,2.6348665,1.3825065,1.0439875,1.3536139,1.2155396,1.0526675,1.5200859,1.082844,2.0729897,1.302975,0.0,0.0
ENSG00000274156,0.3134804,0.3441501,1.3779206,0.16614217,0.21709944,0.59852135,0.30446136,0.0,0.18399434,0.42893744,2.6160479,0.0
ENSG00000274177,0.024307875,0.06850293,0.09552062,0.017034,0.03169403,0.0,0.053880934,0.0,0.0,0.0,0.0,0.0
ENSG00000274180,1.8915977,4.493657,2.2799978,1.6278018,2.8402882,6.4181294,1.8685116,4.4605045,6.547114,1.8616104,8.492858,0.8838403
ENSG00000274183,0.0,0.0,0.04169704,0.0,0.0,0.0,0.01038001,0.0,0.0,0.0,0.0,0.0
ENSG00000274184,6.996077,3.5889008,5.9691396,2.4123614,4.5329366,2.7310996,2.797516,3.175463,4.286593,2.4350667,1.2567804,3.783081
ENSG00000274191,0.40470475,0.45571223,0.22114946,0.63222146,0.39229774,0.38648102,0.5239845,0.0,0.0,0.47679392,0.0,0.7543731
ENSG00000274198,0.008628372,0.0,0.0,0.0,0.038518306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000274209,0.18303594,0.0,0.16324323,0.008041128,0.15164405,0.031812336,0.030983996,0.039433125,0.10273205,0.0,0.0,0.0
ENSG00000274211,35.5813,41.191544,33.848213,51.541935,37.043064,21.873985,45.771652,27.673952,32.004704,52.740578,96.4599,54.962704
ENSG00000274213,0.018254256,0.09144111,0.7104542,0.056272026,0.29264882,0.86824185,0.078943975,0.0,0.0,0.0,0.0,0.0
ENSG00000274215,0.057739936,0.0,0.07670591,0.089572124,0.0,0.05933514,0.06460219,0.0,1.0774151,0.026906991,0.0,0.0
ENSG00000274220,5.3597517,2.6010516,0.67633724,1.2424854,3.5422907,1.0101805,2.2673929,1.6753132,1.5144608,0.3336067,0.0,1.6382135
ENSG00000274225,0.049585108,0.0,0.0,0.37290046,0.0,0.0,0.27520528,0.0,0.0,0.0,0.0,0.37718654
ENSG00000274227,0.4140683,0.4571272,0.5789554,0.02452163,0.28175277,0.8786798,0.12567909,0.51043135,0.8139014,0.16232027,0.0,0.0
ENSG00000274248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20959528,0.0,0.0
ENSG00000274259,5.342703,11.790931,5.2063875,5.5122294,6.4525924,2.3576663,4.956706,9.411735,21.662626,2.4394946,2.5135608,5.0866146
ENSG00000274265,311.8649,617.75543,303.72116,161.8349,276.55008,37.015057,200.98866,176.37871,443.7884,256.0628,264.8855,94.88384
ENSG00000274276,0.69671935,2.4892428,0.0,0.27786887,0.7663164,0.0,0.30029434,0.0,0.0,0.5778659,0.0,0.0
ENSG00000274281,0.012871962,0.02347821,0.0,0.03216451,0.0,0.0,0.012702144,0.0,0.0,0.26833537,0.0,0.0
ENSG00000274286,1.3805928,0.26820377,0.24299051,0.18037854,0.05238117,0.0,0.0,1.3566238,0.0,0.0,0.0,0.0
ENSG00000274290,8.787857,3.567011,7.5368505,2.583845,3.3670404,4.84549,2.2200277,2.5192788,2.378878,16.508188,15.157091,4.537454
ENSG00000274292,0.112656265,0.0,0.027798027,0.24497452,0.070212334,0.2544596,0.18073718,0.6377528,0.09199717,0.09953587,0.0,0.37718654
ENSG00000274294,0.038727008,0.046118654,0.2241198,0.1521969,0.1301087,0.11078598,0.14731027,0.0,0.09199717,0.026906991,0.0,0.0
ENSG00000274315,1.3308667,0.6666749,0.34129608,1.2365853,0.6657056,0.095437,1.0655916,0.97721994,0.91551226,0.44609755,2.0515513,0.8838403
ENSG00000274317,0.8944391,0.8322378,1.3780612,1.515436,0.34269518,2.378041,1.0405136,0.8652321,2.207473,1.0073333,0.0,0.37718654
ENSG00000274322,13.897506,15.443396,24.887392,16.965239,15.840443,169.51653,14.61696,56.623047,18.919973,10.377024,21.54348,16.510065
ENSG00000274331,0.011114138,0.4503578,0.0628069,0.0,0.09508209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000274333,6.5921583,17.483187,4.6482286,5.934428,26.706055,4.5847583,6.084671,7.3210554,3.7864823,3.739326,19.619717,10.743283
ENSG00000274340,0.62763166,0.9915478,0.10941964,0.56560224,0.48809755,0.0,0.34339926,0.0,3.6794426,0.0,1.2567804,0.0
ENSG00000274341,1.989497,1.6871043,1.3947146,1.5708016,1.8735763,1.35336,1.7233353,0.47044784,0.5551208,0.6409855,1.2567804,0.37718654
ENSG00000274349,12.32269,18.192423,9.242829,19.450884,15.26919,9.091324,18.794659,8.154779,15.003183,20.24743,9.797208,15.529994
ENSG00000274363,0.9721493,1.0910463,0.23310032,0.18953633,0.25696746,0.0,0.33597085,0.0,0.78105974,0.09953587,0.0,0.0
ENSG00000274367,0.09872379,0.13924916,0.15341182,1.0906101,0.16945039,0.05933514,0.6968115,0.0,0.0,1.52255,0.0,0.0
ENSG00000274370,0.009942268,0.25019795,0.0,0.032961007,0.4133968,0.0,0.38372213,0.0,0.0,0.0,0.0,0.8838403
ENSG00000274372,0.57824266,0.69658667,0.19581251,1.2365298,0.21900186,2.087151,0.64014864,3.1322,0.0,0.9482005,3.8728282,1.2610269
ENSG00000274373,0.0,0.0,0.0,0.048246767,0.0,0.0,0.0,0.0,0.2054641,0.0,0.0,0.0
ENSG00000274383,0.4950981,2.5917625,1.1126941,0.55074954,0.3542842,0.36661556,0.9138519,0.702157,0.9190222,1.9126993,0.0,1.5624686
ENSG00000274386,0.75315404,0.61542237,1.8470079,0.7658922,0.499272,0.33480322,0.35056424,0.070252694,0.0,0.2110508,1.2567804,0.0
ENSG00000274387,0.017468465,0.08950942,0.15111667,0.008793748,0.09508209,0.06362467,0.01038001,0.039433125,0.0,0.053813983,0.0,0.0
ENSG00000274391,5.904225,1.9973793,5.1675377,3.0079386,5.094835,1.2082939,3.148078,2.154483,1.2973316,0.4983306,0.0,0.0
ENSG00000274395,0.0,0.06890688,3.903467,0.49496898,0.0,0.0,0.90327585,0.0,0.0,1.5064173,0.0,0.0
ENSG00000274400,1.407639,0.40541065,0.24225932,1.6087624,0.76693994,0.5033274,1.8341453,3.1958246,0.0,2.8133814,5.9243793,2.0691226
ENSG00000274403,0.8795647,0.40893462,0.26180524,0.10100823,0.32027104,0.5457453,0.113669224,0.48046494,0.13175681,0.3464641,0.0,0.0
ENSG00000274414,0.17211054,0.34808454,0.41612014,0.09842562,0.038518306,0.031812336,0.15735537,0.0,0.0,0.0,0.0,0.37718654
ENSG00000274419,0.90594536,1.5433551,1.4832504,2.3294578,1.8498727,0.05933514,1.8306915,1.3266667,3.5593517,2.400482,1.2567804,0.37718654
ENSG00000274422,42.355183,39.086693,26.887297,87.61064,47.59519,17.619781,83.21377,22.869043,36.25064,69.9251,100.096275,54.326584
ENSG00000274425,0.9487047,0.63301617,0.36232635,0.83583397,0.7893299,0.2337458,0.71760535,0.0,0.29746127,0.16232027,0.0,0.0
ENSG00000274441,3.2112238,14.851242,44.890312,0.35416886,2.6549423,0.031812336,0.6134747,18.653399,23.400259,0.09953587,0.0,0.0
